claim_id,policy_id,customer_id,claim_date,claim_amount,claim_status,resolution_date
18206,POL014328,18206,2024-04-10,90115,0,2024-07-14
18207,POL005269,18207,2024-06-19,35457,1,2024-06-23
18208,POL035986,18208,2024-04-29,97940,0,2024-05-26
18209,POL004958,18209,2024-04-01,8312,0,2024-03-07
18210,POL018825,18210,2024-10-05,95852,0,2024-08-21
18211,POL049581,18211,2024-07-05,12856,0,2024-07-12
18212,POL021146,18212,2024-04-06,9247,0,2024-05-16
18213,POL053441,18213,2024-06-07,18362,0,2024-01-22
18214,POL013938,18214,2024-09-15,83119,0,2024-05-08
18215,POL030430,18215,2024-02-11,71115,0,2024-06-13
18216,POL017274,18216,2024-09-14,97605,1,2024-01-20
18217,POL041416,18217,2024-06-19,44095,0,2024-09-24
18218,POL026050,18218,2024-07-18,70945,0,2024-10-21
18219,POL006968,18219,2024-07-20,36167,0,2024-11-11
18220,POL007039,18220,2024-12-01,37045,0,2024-01-01
18221,POL027507,18221,2024-10-14,20281,0,2024-08-26
18222,POL027704,18222,2024-02-06,89383,0,2024-01-22
18223,POL039912,18223,2024-07-16,26702,0,2024-10-24
18224,POL030558,18224,2024-01-13,65356,0,2024-01-04
18225,POL020585,18225,2024-10-20,50794,0,2024-12-01
18226,POL012527,18226,2024-08-19,37653,0,2024-02-12
18227,POL040685,18227,2024-04-14,30984,0,2024-07-26
18228,POL030800,18228,2024-06-14,46514,0,2024-10-22
18229,POL041525,18229,2024-03-30,92449,0,2024-02-26
18230,POL031455,18230,2024-10-23,18430,0,2024-08-04
18231,POL058364,18231,2024-10-04,39978,0,2024-02-10
18232,POL054905,18232,2024-06-21,12835,0,2024-10-11
18233,POL044241,18233,2024-11-12,8605,1,2024-06-24
18234,POL047115,18234,2024-11-17,74964,0,2024-05-18
18235,POL030002,18235,2024-07-19,24423,0,2024-09-19
18236,POL046103,18236,2024-01-23,52866,0,2024-11-29
18237,POL026236,18237,2024-04-23,35027,0,2024-08-18
18238,POL052283,18238,2024-01-27,47099,0,2024-11-15
18239,POL017455,18239,2024-03-07,76562,0,2024-03-29
18240,POL014311,18240,2024-04-14,80437,0,2024-09-30
18241,POL003745,18241,2024-04-18,84288,0,2024-10-17
18242,POL002301,18242,2024-07-14,18644,0,2024-07-07
18243,POL052705,18243,2024-06-12,76769,0,2024-04-11
18244,POL029808,18244,2024-05-12,28107,0,2024-05-13
18245,POL015661,18245,2024-01-09,86879,0,2024-09-11
18246,POL013426,18246,2024-06-23,34122,0,2024-08-31
18247,POL053804,18247,2024-08-12,56300,0,2024-02-12
18248,POL032217,18248,2024-11-02,9117,0,2024-08-12
18249,POL046881,18249,2024-03-07,17534,0,2024-06-23
18250,POL048771,18250,2024-05-22,96544,0,2024-09-07
18251,POL037105,18251,2024-02-05,89389,0,2024-09-29
18252,POL042897,18252,2024-10-25,64969,0,2024-11-03
18253,POL010274,18253,2024-10-23,54770,0,2024-04-15
18254,POL009482,18254,2024-10-30,6692,0,2024-01-06
18255,POL026690,18255,2024-08-26,93623,0,2024-08-02
18256,POL001321,18256,2024-05-01,53258,0,2024-10-10
18257,POL025564,18257,2024-08-16,60142,0,2024-10-29
18258,POL004898,18258,2024-03-16,31765,0,2024-02-29
18259,POL016467,18259,2024-04-09,10496,0,2024-11-16
18260,POL047054,18260,2024-01-18,25346,0,2024-04-04
18261,POL055376,18261,2024-03-18,48622,0,2024-07-06
18262,POL029627,18262,2024-03-03,8047,0,2024-04-02
18263,POL008436,18263,2024-10-23,7713,0,2024-06-02
18264,POL045978,18264,2024-10-23,95943,0,2024-10-06
18265,POL044201,18265,2024-07-03,36370,1,2024-08-17
18266,POL026026,18266,2024-10-21,25485,0,2024-05-18
18267,POL039144,18267,2024-06-05,28316,0,2024-08-28
18268,POL015068,18268,2024-01-19,92361,0,2024-05-20
18269,POL016573,18269,2024-03-21,29007,0,2024-10-08
18270,POL022069,18270,2024-02-14,65919,0,2024-04-15
18271,POL006819,18271,2024-01-03,4251,0,2024-03-26
18272,POL054630,18272,2024-05-11,80906,0,2024-02-14
18273,POL032471,18273,2024-08-20,99752,0,2024-11-30
18274,POL053977,18274,2024-09-30,70401,0,2024-11-16
18275,POL023200,18275,2024-03-12,1530,0,2024-07-03
18276,POL055755,18276,2024-08-24,90725,0,2024-02-20
18277,POL010678,18277,2024-07-27,33658,0,2024-04-25
18278,POL040882,18278,2024-06-24,44882,0,2024-10-23
18279,POL006002,18279,2024-08-06,48789,0,2024-01-07
18280,POL027457,18280,2024-03-22,21054,0,2024-09-14
18281,POL025683,18281,2024-04-15,64210,0,2024-05-14
18282,POL026862,18282,2024-11-17,99398,0,2024-11-19
18283,POL028975,18283,2024-06-04,28814,0,2024-03-02
18284,POL035062,18284,2024-06-02,63257,0,2024-08-30
18285,POL006237,18285,2024-05-21,48466,0,2024-05-06
18286,POL010881,18286,2024-02-03,37416,0,2024-11-22
18287,POL047135,18287,2024-10-03,96628,0,2024-06-26
18288,POL008609,18288,2024-07-15,46094,0,2024-09-02
18289,POL052801,18289,2024-11-29,99291,1,2024-03-28
18290,POL040085,18290,2024-09-06,91266,0,2024-05-04
18291,POL045560,18291,2024-05-20,62053,0,2024-08-20
18292,POL023952,18292,2024-03-15,68152,0,2024-05-09
18293,POL048650,18293,2024-04-14,13360,0,2024-07-24
18294,POL054346,18294,2024-10-10,83100,0,2024-07-22
18295,POL009518,18295,2024-09-07,63454,0,2024-05-06
18296,POL006776,18296,2024-03-16,97442,0,2024-08-13
18297,POL032019,18297,2024-01-02,70690,0,2024-06-11
18298,POL057682,18298,2024-10-21,87491,0,2024-03-31
18299,POL026358,18299,2024-04-04,72068,0,2024-08-05
18300,POL047090,18300,2024-06-08,79346,0,2024-02-12
18301,POL004905,18301,2024-09-01,89438,0,2024-05-25
18302,POL041847,18302,2024-08-16,97098,0,2024-11-18
18303,POL004029,18303,2024-09-25,28921,0,2024-10-13
18304,POL037616,18304,2024-09-08,54609,0,2024-07-04
18305,POL040917,18305,2024-01-03,10278,0,2024-07-04
18306,POL056770,18306,2024-07-06,95226,1,2024-11-18
18307,POL017039,18307,2024-06-28,33191,0,2024-11-23
18308,POL055191,18308,2024-04-04,75008,0,2024-05-18
18309,POL047514,18309,2024-03-20,2084,0,2024-05-30
18310,POL026542,18310,2024-11-01,18074,0,2024-07-15
18311,POL051044,18311,2024-11-17,2984,0,2024-11-25
18312,POL018547,18312,2024-10-12,88630,0,2024-02-08
18313,POL016333,18313,2024-06-15,46263,0,2024-06-14
18314,POL044027,18314,2024-07-17,47799,0,2024-10-13
18315,POL029140,18315,2024-11-19,21706,0,2024-01-14
18316,POL039627,18316,2024-07-18,34037,0,2024-08-18
18317,POL016706,18317,2024-06-17,81043,0,2024-08-19
18318,POL015704,18318,2024-08-25,57838,0,2024-04-10
18319,POL058474,18319,2024-07-06,98088,1,2024-09-13
18320,POL046761,18320,2024-07-03,40921,0,2024-04-28
18321,POL036301,18321,2024-06-06,3431,0,2024-03-05
18322,POL054609,18322,2024-01-07,93943,0,2024-06-17
18323,POL044773,18323,2024-05-17,19324,0,2024-01-11
18324,POL022428,18324,2024-01-10,386,0,2024-10-30
18325,POL040595,18325,2024-02-08,79346,0,2024-04-21
18326,POL040920,18326,2024-02-09,72809,0,2024-10-13
18327,POL050750,18327,2024-11-30,38912,0,2024-01-27
18328,POL047868,18328,2024-11-16,29362,0,2024-09-03
18329,POL047507,18329,2024-09-19,83900,0,2024-10-31
18330,POL033671,18330,2024-05-02,27854,0,2024-05-04
18331,POL053018,18331,2024-02-17,20022,0,2024-02-05
18332,POL031240,18332,2024-08-09,23501,0,2024-07-05
18333,POL032198,18333,2024-08-20,2693,0,2024-04-14
18334,POL054156,18334,2024-05-29,67842,0,2024-01-30
18335,POL042559,18335,2024-03-22,86900,0,2024-06-01
18336,POL032664,18336,2024-08-18,20023,0,2024-09-07
18337,POL014720,18337,2024-03-07,76074,0,2024-08-12
18338,POL043395,18338,2024-02-14,59808,0,2024-08-05
18339,POL050460,18339,2024-06-30,32335,0,2024-08-17
18340,POL019081,18340,2024-06-28,61192,0,2024-11-07
18341,POL037570,18341,2024-03-21,18693,0,2024-03-04
18342,POL002555,18342,2024-09-22,24816,0,2024-04-03
18343,POL025947,18343,2024-01-11,9694,0,2024-02-14
18344,POL055129,18344,2024-08-14,95360,0,2024-06-24
18345,POL050304,18345,2024-08-27,90916,0,2024-02-22
18346,POL017630,18346,2024-02-03,29706,0,2024-11-03
18347,POL041617,18347,2024-04-13,63586,0,2024-04-06
18348,POL017419,18348,2024-04-25,23867,0,2024-02-09
18349,POL026341,18349,2024-04-02,65274,0,2024-03-31
18350,POL037493,18350,2024-08-04,7437,0,2024-05-03
18351,POL050058,18351,2024-08-26,73264,0,2024-05-20
18352,POL041550,18352,2024-02-20,8342,0,2024-02-16
18353,POL057036,18353,2024-06-29,36633,0,2024-10-22
18354,POL003141,18354,2024-08-27,95195,0,2024-05-14
18355,POL007379,18355,2024-10-22,6358,0,2024-01-04
18356,POL042026,18356,2024-04-20,6257,0,2024-03-11
18357,POL025858,18357,2024-07-31,39027,0,2024-01-02
18358,POL031432,18358,2024-02-01,88955,0,2024-07-08
18359,POL038431,18359,2024-06-03,39531,0,2024-11-23
18360,POL026605,18360,2024-03-23,16710,0,2024-04-16
18361,POL026119,18361,2024-11-13,63753,0,2024-10-29
18362,POL030239,18362,2024-06-15,1996,0,2024-08-08
18363,POL005664,18363,2024-06-25,31506,0,2024-07-29
18364,POL052990,18364,2024-02-08,42007,0,2024-02-19
18365,POL049995,18365,2024-07-06,67284,0,2024-02-25
18366,POL056446,18366,2024-06-09,52418,0,2024-02-13
18367,POL038007,18367,2024-04-26,54190,0,2024-03-01
18368,POL041869,18368,2024-08-05,76715,0,2024-09-21
18369,POL053864,18369,2024-03-27,3455,0,2024-01-22
18370,POL041676,18370,2024-10-02,59359,0,2024-04-25
18371,POL051365,18371,2024-10-17,84365,0,2024-09-09
18372,POL033118,18372,2024-11-12,97813,0,2024-08-29
18373,POL034802,18373,2024-12-01,61843,0,2024-11-27
18374,POL005172,18374,2024-06-23,40935,0,2024-05-07
18375,POL054539,18375,2024-10-04,28837,0,2024-09-10
18376,POL025021,18376,2024-01-09,64100,0,2024-08-11
18377,POL006411,18377,2024-09-22,28357,0,2024-07-30
18378,POL051217,18378,2024-07-09,12680,0,2024-11-20
18379,POL044552,18379,2024-11-03,24364,0,2024-04-23
18380,POL006833,18380,2024-07-28,76712,0,2024-10-19
18381,POL003249,18381,2024-08-13,68385,0,2024-05-15
18382,POL048809,18382,2024-11-21,55249,0,2024-09-03
18383,POL013615,18383,2024-06-17,30959,0,2024-10-30
18384,POL025671,18384,2024-08-11,92607,0,2024-05-03
18385,POL005716,18385,2024-01-05,35211,0,2024-05-01
18386,POL051986,18386,2024-01-05,126,0,2024-01-30
18387,POL021869,18387,2024-07-15,73401,0,2024-01-03
18388,POL006503,18388,2024-10-17,94815,0,2024-11-18
18389,POL016703,18389,2024-07-31,3280,0,2024-11-15
18390,POL040658,18390,2024-08-01,46937,0,2024-09-23
18391,POL008824,18391,2024-10-09,5720,0,2024-02-23
18392,POL025421,18392,2024-01-26,11864,1,2024-07-10
18393,POL026996,18393,2024-01-30,30464,0,2024-05-04
18394,POL056309,18394,2024-11-09,70498,0,2024-07-13
18395,POL016815,18395,2024-03-06,98367,0,2024-04-30
18396,POL038017,18396,2024-04-12,96868,0,2024-08-20
18397,POL002107,18397,2024-03-16,52849,0,2024-03-23
18398,POL025329,18398,2024-04-01,25600,0,2024-03-03
18399,POL049183,18399,2024-11-17,28556,0,2024-05-03
18400,POL044933,18400,2024-05-18,42593,0,2024-07-23
18401,POL040078,18401,2024-11-11,47562,0,2024-11-04
18402,POL005725,18402,2024-08-05,89978,0,2024-05-20
18403,POL031535,18403,2024-08-09,28694,0,2024-03-31
18404,POL056975,18404,2024-10-12,11617,0,2024-11-25
18405,POL046445,18405,2024-10-27,53763,1,2024-07-11
18406,POL030484,18406,2024-11-27,49188,0,2024-02-07
18407,POL054796,18407,2024-06-28,34166,0,2024-03-22
18408,POL018090,18408,2024-08-05,1580,0,2024-07-19
18409,POL019689,18409,2024-05-30,30625,1,2024-02-24
18410,POL001951,18410,2024-04-20,28864,0,2024-10-22
18411,POL004479,18411,2024-09-29,93544,0,2024-06-08
18412,POL046007,18412,2024-06-21,23123,0,2024-02-15
18413,POL021147,18413,2024-06-30,76580,1,2024-08-01
18414,POL033991,18414,2024-02-29,10826,0,2024-02-28
18415,POL054925,18415,2024-09-01,24283,0,2024-05-27
18416,POL025697,18416,2024-05-23,95229,0,2024-01-24
18417,POL019820,18417,2024-10-03,77528,0,2024-02-12
18418,POL044197,18418,2024-11-17,26506,0,2024-08-23
18419,POL053368,18419,2024-05-10,70624,0,2024-11-21
18420,POL013481,18420,2024-11-15,57750,0,2024-09-18
18421,POL040086,18421,2024-09-28,7089,0,2024-07-09
18422,POL023264,18422,2024-10-21,68089,0,2024-08-14
18423,POL011359,18423,2024-08-11,93458,0,2024-01-03
18424,POL000821,18424,2024-01-11,42475,0,2024-11-27
18425,POL045566,18425,2024-01-15,67723,0,2024-02-21
18426,POL017355,18426,2024-05-10,87772,0,2024-05-21
18427,POL029448,18427,2024-08-25,77665,0,2024-01-07
18428,POL043472,18428,2024-02-10,57582,0,2024-06-27
18429,POL015634,18429,2024-07-28,59457,0,2024-04-10
18430,POL048140,18430,2024-04-27,76344,0,2024-03-29
18431,POL042252,18431,2024-01-27,71317,0,2024-01-02
18432,POL003028,18432,2024-08-26,5533,0,2024-08-02
18433,POL013622,18433,2024-03-24,90684,0,2024-09-07
18434,POL043224,18434,2024-08-23,46633,0,2024-01-12
18435,POL040276,18435,2024-04-21,86243,0,2024-01-20
18436,POL057756,18436,2024-02-01,64713,0,2024-02-10
18437,POL015211,18437,2024-04-29,66373,0,2024-11-03
18438,POL003558,18438,2024-02-05,77981,0,2024-01-16
18439,POL035826,18439,2024-10-31,16167,0,2024-11-24
18440,POL040486,18440,2024-07-28,93999,0,2024-09-29
18441,POL028264,18441,2024-01-26,3149,0,2024-05-19
18442,POL058453,18442,2024-04-26,23173,0,2024-11-22
18443,POL056696,18443,2024-06-12,67760,0,2024-02-12
18444,POL014469,18444,2024-10-31,38038,0,2024-04-09
18445,POL011449,18445,2024-04-17,90797,0,2024-11-14
18446,POL010805,18446,2024-02-11,37862,0,2024-11-08
18447,POL024763,18447,2024-10-17,35398,0,2024-01-01
18448,POL033117,18448,2024-09-15,47749,0,2024-10-10
18449,POL015184,18449,2024-12-01,55083,0,2024-04-25
18450,POL028242,18450,2024-10-25,40141,0,2024-01-23
18451,POL027997,18451,2024-05-16,32952,0,2024-08-13
18452,POL024961,18452,2024-11-28,84510,0,2024-04-19
18453,POL023962,18453,2024-09-16,96686,0,2024-03-26
18454,POL002162,18454,2024-10-31,44481,0,2024-01-24
18455,POL012327,18455,2024-01-31,52835,0,2024-04-05
18456,POL020210,18456,2024-09-18,49600,0,2024-10-12
18457,POL039923,18457,2024-08-10,18110,0,2024-10-23
18458,POL025112,18458,2024-01-25,9734,0,2024-09-11
18459,POL002438,18459,2024-03-01,96999,0,2024-07-19
18460,POL028218,18460,2024-05-07,33980,0,2024-08-07
18461,POL045942,18461,2024-10-01,68907,0,2024-05-18
18462,POL053109,18462,2024-07-16,99340,0,2024-01-15
18463,POL004710,18463,2024-11-14,19806,0,2024-03-22
18464,POL040282,18464,2024-02-29,56444,0,2024-06-01
18465,POL023499,18465,2024-09-14,15233,0,2024-04-14
18466,POL008125,18466,2024-06-18,10105,0,2024-03-19
18467,POL032169,18467,2024-05-10,60698,0,2024-03-22
18468,POL006866,18468,2024-05-06,75948,0,2024-08-02
18469,POL045670,18469,2024-10-09,30470,0,2024-11-27
18470,POL013551,18470,2024-11-26,97179,0,2024-10-25
18471,POL026665,18471,2024-02-03,49590,0,2024-08-23
18472,POL035708,18472,2024-06-13,58934,0,2024-01-03
18473,POL051605,18473,2024-06-02,88251,0,2024-10-01
18474,POL054312,18474,2024-03-14,43228,0,2024-10-19
18475,POL041761,18475,2024-09-11,1207,0,2024-01-16
18476,POL037524,18476,2024-05-05,40466,0,2024-07-12
18477,POL049665,18477,2024-08-13,86026,0,2024-11-10
18478,POL021780,18478,2024-10-21,97444,0,2024-07-04
18479,POL057481,18479,2024-04-13,61636,0,2024-10-14
18480,POL051126,18480,2024-02-26,90012,1,2024-01-07
18481,POL000902,18481,2024-02-02,26707,0,2024-06-24
18482,POL006435,18482,2024-10-26,41240,0,2024-01-09
18483,POL035794,18483,2024-04-28,17601,0,2024-05-31
18484,POL056580,18484,2024-02-01,66436,0,2024-04-30
18485,POL057138,18485,2024-01-28,73929,0,2024-01-17
18486,POL025769,18486,2024-05-23,94087,1,2024-05-08
18487,POL019559,18487,2024-07-26,93403,0,2024-11-23
18488,POL046142,18488,2024-03-12,19179,0,2024-07-08
18489,POL042539,18489,2024-01-27,91609,1,2024-10-14
18490,POL031068,18490,2024-01-27,42653,0,2024-04-06
18491,POL036321,18491,2024-05-24,53949,1,2024-08-17
18492,POL011873,18492,2024-05-27,43795,0,2024-06-03
18493,POL055561,18493,2024-07-15,32076,0,2024-09-25
18494,POL022757,18494,2024-04-14,29826,0,2024-10-19
18495,POL026724,18495,2024-06-10,65675,0,2024-04-27
18496,POL039681,18496,2024-02-19,19197,0,2024-03-10
18497,POL031422,18497,2024-03-04,77385,0,2024-09-23
18498,POL032176,18498,2024-10-19,21891,0,2024-03-14
18499,POL025637,18499,2024-10-13,48085,0,2024-07-04
18500,POL005258,18500,2024-07-03,6995,0,2024-05-11
18501,POL016705,18501,2024-03-26,26649,1,2024-06-20
18502,POL052809,18502,2024-01-23,68161,0,2024-01-14
18503,POL042582,18503,2024-05-03,90157,0,2024-11-21
18504,POL017350,18504,2024-05-08,4302,0,2024-05-16
18505,POL038832,18505,2024-03-12,97688,0,2024-04-08
18506,POL037939,18506,2024-04-10,46620,0,2024-09-17
18507,POL020983,18507,2024-01-10,67072,0,2024-04-01
18508,POL032960,18508,2024-10-29,81961,0,2024-06-09
18509,POL002341,18509,2024-01-26,73105,0,2024-02-17
18510,POL058243,18510,2024-03-18,81719,0,2024-06-12
18511,POL047342,18511,2024-09-16,82362,1,2024-01-11
18512,POL032134,18512,2024-08-06,32986,0,2024-01-20
18513,POL035257,18513,2024-02-06,29397,0,2024-03-03
18514,POL052904,18514,2024-09-19,94119,0,2024-01-21
18515,POL049784,18515,2024-07-02,18008,0,2024-05-23
18516,POL030972,18516,2024-06-22,17081,0,2024-10-14
18517,POL040240,18517,2024-06-29,10509,0,2024-11-29
18518,POL055709,18518,2024-11-23,45371,0,2024-04-23
18519,POL015822,18519,2024-09-15,50480,0,2024-03-04
18520,POL029823,18520,2024-07-03,81167,0,2024-02-05
18521,POL026502,18521,2024-09-30,55154,0,2024-10-14
18522,POL002787,18522,2024-05-10,70998,0,2024-01-28
18523,POL022117,18523,2024-08-16,62433,0,2024-01-05
18524,POL030302,18524,2024-09-20,55030,0,2024-01-21
18525,POL030271,18525,2024-08-05,37327,0,2024-01-13
18526,POL030602,18526,2024-08-29,58812,0,2024-09-01
18527,POL016979,18527,2024-07-02,1189,1,2024-08-30
18528,POL042684,18528,2024-11-24,30524,0,2024-04-27
18529,POL021527,18529,2024-11-06,99575,0,2024-05-20
18530,POL002536,18530,2024-08-02,60653,0,2024-05-24
18531,POL017841,18531,2024-06-11,93429,0,2024-06-13
18532,POL041156,18532,2024-07-22,87674,0,2024-04-22
18533,POL012505,18533,2024-01-09,59764,0,2024-10-10
18534,POL048816,18534,2024-06-23,59012,0,2024-08-23
18535,POL006313,18535,2024-03-10,20436,0,2024-04-08
18536,POL012270,18536,2024-05-13,94776,0,2024-07-01
18537,POL058419,18537,2024-06-02,93703,0,2024-11-30
18538,POL005147,18538,2024-08-19,69541,0,2024-01-24
18539,POL002690,18539,2024-01-19,50782,0,2024-01-20
18540,POL038868,18540,2024-05-08,9183,0,2024-05-08
18541,POL042207,18541,2024-11-21,96366,0,2024-08-18
18542,POL015201,18542,2024-03-24,52598,0,2024-11-14
18543,POL019281,18543,2024-05-20,53170,0,2024-04-11
18544,POL034602,18544,2024-06-30,13987,0,2024-07-02
18545,POL001203,18545,2024-05-23,15474,0,2024-09-01
18546,POL044869,18546,2024-11-19,98670,0,2024-04-22
18547,POL017626,18547,2024-03-22,73482,0,2024-07-25
18548,POL006461,18548,2024-11-11,16570,0,2024-06-01
18549,POL033461,18549,2024-01-22,48375,0,2024-06-06
18550,POL030685,18550,2024-03-11,80713,0,2024-04-08
18551,POL057786,18551,2024-07-10,63866,0,2024-04-07
18552,POL035613,18552,2024-09-22,5247,0,2024-03-05
18553,POL021517,18553,2024-09-24,70512,0,2024-05-13
18554,POL020790,18554,2024-10-26,37030,0,2024-02-02
18555,POL009667,18555,2024-04-06,81085,0,2024-10-16
18556,POL004977,18556,2024-09-07,51162,0,2024-07-03
18557,POL040772,18557,2024-08-26,7225,1,2024-02-26
18558,POL017038,18558,2024-02-07,61453,0,2024-06-21
18559,POL049052,18559,2024-08-20,1461,0,2024-06-23
18560,POL015072,18560,2024-03-01,77892,1,2024-03-17
18561,POL008592,18561,2024-08-14,91742,0,2024-05-27
18562,POL049864,18562,2024-01-27,44359,0,2024-09-12
18563,POL008329,18563,2024-10-26,17195,0,2024-09-02
18564,POL057658,18564,2024-01-16,39271,0,2024-11-26
18565,POL021800,18565,2024-08-28,87137,0,2024-03-27
18566,POL000318,18566,2024-02-18,67814,0,2024-10-23
18567,POL024275,18567,2024-09-18,97794,0,2024-02-27
18568,POL016407,18568,2024-09-16,49018,0,2024-03-19
18569,POL006063,18569,2024-06-26,10491,0,2024-06-24
18570,POL036233,18570,2024-08-23,45672,0,2024-01-09
18571,POL054200,18571,2024-09-27,78705,0,2024-01-09
18572,POL042288,18572,2024-09-12,38195,0,2024-09-19
18573,POL046549,18573,2024-05-25,82451,0,2024-06-04
18574,POL044082,18574,2024-03-28,50902,0,2024-04-04
18575,POL013455,18575,2024-03-02,39222,0,2024-10-03
18576,POL043011,18576,2024-02-25,83529,0,2024-08-26
18577,POL030831,18577,2024-07-28,85703,0,2024-05-13
18578,POL052273,18578,2024-10-23,35543,0,2024-01-15
18579,POL012755,18579,2024-04-20,12361,0,2024-05-04
18580,POL045990,18580,2024-09-14,99171,0,2024-03-10
18581,POL058295,18581,2024-09-14,76848,0,2024-06-30
18582,POL049942,18582,2024-01-07,57873,0,2024-05-22
18583,POL024986,18583,2024-07-12,93074,0,2024-09-25
18584,POL006647,18584,2024-06-09,86503,1,2024-03-02
18585,POL026604,18585,2024-01-24,95795,0,2024-01-11
18586,POL002741,18586,2024-11-14,51654,0,2024-07-29
18587,POL027299,18587,2024-05-04,42435,0,2024-08-15
18588,POL037224,18588,2024-08-28,85426,0,2024-07-09
18589,POL032258,18589,2024-03-23,92382,0,2024-10-02
18590,POL012246,18590,2024-06-08,36824,0,2024-07-09
18591,POL049284,18591,2024-10-04,59696,0,2024-08-17
18592,POL003711,18592,2024-02-19,91832,0,2024-09-13
18593,POL017822,18593,2024-04-28,49582,0,2024-09-12
18594,POL025412,18594,2024-07-14,49325,0,2024-05-06
18595,POL009380,18595,2024-11-19,22949,0,2024-06-28
18596,POL007881,18596,2024-01-06,57704,0,2024-02-25
18597,POL034687,18597,2024-11-23,83575,0,2024-08-29
18598,POL051469,18598,2024-09-15,58248,0,2024-03-13
18599,POL037001,18599,2024-11-05,19490,0,2024-09-06
18600,POL024691,18600,2024-11-30,57619,1,2024-12-01
18601,POL027049,18601,2024-09-11,85627,0,2024-06-24
18602,POL029622,18602,2024-03-29,84155,0,2024-10-17
18603,POL049916,18603,2024-05-01,56549,0,2024-02-18
18604,POL038433,18604,2024-04-22,22032,0,2024-11-28
18605,POL003073,18605,2024-01-04,89162,0,2024-09-23
18606,POL041634,18606,2024-05-23,35499,0,2024-02-12
18607,POL044037,18607,2024-09-30,3391,0,2024-02-28
18608,POL017722,18608,2024-08-03,76368,0,2024-01-05
18609,POL009487,18609,2024-08-12,61272,0,2024-08-08
18610,POL018151,18610,2024-02-27,49347,0,2024-01-23
18611,POL049115,18611,2024-09-16,58333,0,2024-03-16
18612,POL040066,18612,2024-04-20,27107,0,2024-05-13
18613,POL004944,18613,2024-04-07,92573,0,2024-07-26
18614,POL042538,18614,2024-07-10,80908,0,2024-11-28
18615,POL048798,18615,2024-06-16,45203,0,2024-02-14
18616,POL015619,18616,2024-04-04,29239,0,2024-06-28
18617,POL022055,18617,2024-09-14,16495,0,2024-01-04
18618,POL035268,18618,2024-10-29,37016,0,2024-09-19
18619,POL012579,18619,2024-01-15,45005,0,2024-07-14
18620,POL051452,18620,2024-11-04,84884,0,2024-10-20
18621,POL005442,18621,2024-01-19,78815,0,2024-02-24
18622,POL018327,18622,2024-08-14,89937,0,2024-05-07
18623,POL020201,18623,2024-07-27,17351,0,2024-04-11
18624,POL022973,18624,2024-04-29,74554,0,2024-07-06
18625,POL035150,18625,2024-03-20,87206,0,2024-05-26
18626,POL021874,18626,2024-05-26,20795,0,2024-02-04
18627,POL041909,18627,2024-06-03,68474,0,2024-08-13
18628,POL003957,18628,2024-06-15,78116,0,2024-05-14
18629,POL050604,18629,2024-05-09,95152,0,2024-09-14
18630,POL012280,18630,2024-04-03,55273,0,2024-11-29
18631,POL013925,18631,2024-10-30,67170,0,2024-06-22
18632,POL043729,18632,2024-11-04,85042,0,2024-07-10
18633,POL040220,18633,2024-06-02,77311,0,2024-05-22
18634,POL014155,18634,2024-06-03,5312,0,2024-11-07
18635,POL020194,18635,2024-08-06,70147,0,2024-03-04
18636,POL034328,18636,2024-08-10,75278,0,2024-06-16
18637,POL028206,18637,2024-06-16,25910,0,2024-05-13
18638,POL049006,18638,2024-11-05,4604,0,2024-02-11
18639,POL034999,18639,2024-02-19,23205,0,2024-10-24
18640,POL013378,18640,2024-05-16,94537,1,2024-09-13
18641,POL044977,18641,2024-07-04,10584,0,2024-03-14
18642,POL058193,18642,2024-01-11,92474,0,2024-09-08
18643,POL010818,18643,2024-02-23,67132,0,2024-10-01
18644,POL029587,18644,2024-03-04,784,0,2024-03-26
18645,POL024730,18645,2024-05-29,59405,0,2024-04-19
18646,POL000275,18646,2024-06-20,20158,0,2024-05-18
18647,POL017452,18647,2024-01-15,21150,0,2024-11-25
18648,POL049407,18648,2024-06-09,75780,0,2024-09-02
18649,POL013071,18649,2024-03-12,98405,0,2024-10-20
18650,POL036959,18650,2024-05-16,45232,0,2024-09-20
18651,POL029689,18651,2024-05-26,36679,0,2024-04-19
18652,POL006618,18652,2024-06-14,46792,0,2024-05-16
18653,POL020275,18653,2024-07-06,1160,0,2024-09-18
18654,POL011788,18654,2024-08-14,7427,0,2024-05-19
18655,POL040626,18655,2024-10-04,18890,0,2024-03-15
18656,POL047801,18656,2024-03-13,36985,0,2024-02-10
18657,POL054806,18657,2024-01-27,95866,0,2024-04-05
18658,POL035878,18658,2024-01-25,87305,0,2024-03-29
18659,POL004909,18659,2024-10-06,17462,0,2024-07-29
18660,POL002045,18660,2024-05-18,40271,0,2024-07-11
18661,POL002418,18661,2024-02-19,1458,0,2024-04-10
18662,POL032802,18662,2024-02-04,41072,0,2024-10-07
18663,POL025494,18663,2024-06-08,7012,0,2024-04-03
18664,POL049998,18664,2024-01-23,50868,0,2024-01-14
18665,POL034502,18665,2024-05-30,49924,1,2024-10-08
18666,POL018396,18666,2024-07-13,5864,0,2024-04-28
18667,POL044765,18667,2024-05-24,47231,0,2024-10-11
18668,POL016078,18668,2024-10-14,9100,0,2024-04-02
18669,POL001729,18669,2024-01-26,87719,0,2024-07-15
18670,POL023169,18670,2024-08-25,66000,0,2024-08-10
