policy_id,subscription_length,claim_status,vehicle_id,customer_id
POL039326,3.3,0,16494,16494
POL037996,8.5,0,16495,16495
POL040765,11.7,0,16496,16496
POL024634,2.2,0,16497,16497
POL030522,5.5,0,16498,16498
POL013861,4.3,0,16499,16499
POL056536,5.0,0,16500,16500
POL037625,8.3,0,16501,16501
POL033777,8.6,0,16502,16502
POL024515,7.8,0,16503,16503
POL027594,4.0,0,16504,16504
POL023964,5.6,0,16505,16505
POL047492,7.7,0,16506,16506
POL035696,0.9,0,16507,16507
POL016183,0.0,0,16508,16508
POL024510,10.6,1,16509,16509
POL053055,1.0,0,16510,16510
POL008951,10.0,0,16511,16511
POL038012,1.1,0,16512,16512
POL047989,10.3,0,16513,16513
POL037712,11.0,0,16514,16514
POL031281,3.3,0,16515,16515
POL036043,10.7,1,16516,16516
POL016437,1.2,0,16517,16517
POL051674,4.7,0,16518,16518
POL027125,12.3,0,16519,16519
POL002497,0.9,0,16520,16520
POL030853,11.8,0,16521,16521
POL011514,10.4,0,16522,16522
POL055737,0.0,0,16523,16523
POL011909,8.8,0,16524,16524
POL047465,8.1,0,16525,16525
POL045799,11.3,0,16526,16526
POL057855,2.9,0,16527,16527
POL049740,12.4,0,16528,16528
POL018328,4.9,0,16529,16529
POL041735,6.4,0,16530,16530
POL051892,0.8,0,16531,16531
POL047228,3.9,0,16532,16532
POL048703,0.1,0,16533,16533
POL022349,4.7,0,16534,16534
POL038259,0.9,0,16535,16535
POL045443,6.2,0,16536,16536
POL043578,10.3,0,16537,16537
POL041495,11.3,0,16538,16538
POL014383,0.0,0,16539,16539
POL013645,10.3,0,16540,16540
POL054187,11.1,0,16541,16541
POL018786,2.3,0,16542,16542
POL016646,10.7,0,16543,16543
POL041552,0.6,0,16544,16544
POL016474,5.0,0,16545,16545
POL028815,10.5,0,16546,16546
POL026571,7.5,1,16547,16547
POL026644,1.7,0,16548,16548
POL045611,2.5,0,16549,16549
POL028018,10.7,0,16550,16550
POL017187,6.6,0,16551,16551
POL036984,11.8,0,16552,16552
POL030684,6.9,0,16553,16553
POL047448,12.2,0,16554,16554
POL006467,10.9,0,16555,16555
POL031483,0.9,0,16556,16556
POL007136,0.8,0,16557,16557
POL048054,10.3,0,16558,16558
POL050862,0.7,0,16559,16559
POL030406,0.3,0,16560,16560
POL041980,1.9,0,16561,16561
POL006893,0.2,0,16562,16562
POL020101,1.4,0,16563,16563
POL056004,2.7,0,16564,16564
POL043967,11.7,0,16565,16565
POL004343,0.6,0,16566,16566
POL013488,1.7,0,16567,16567
POL008653,11.3,1,16568,16568
POL010270,0.0,0,16569,16569
POL022275,10.2,0,16570,16570
POL034281,10.2,0,16571,16571
POL025786,4.3,0,16572,16572
POL011411,10.5,0,16573,16573
POL022951,10.2,0,16574,16574
POL033211,12.2,0,16575,16575
POL032845,0.3,0,16576,16576
POL057192,6.2,0,16577,16577
POL049450,0.6,0,16578,16578
POL005626,1.8,0,16579,16579
POL057570,3.2,0,16580,16580
POL022992,6.6,0,16581,16581
POL047129,3.3,0,16582,16582
POL049667,3.8,0,16583,16583
POL027400,4.7,1,16584,16584
POL006057,10.3,0,16585,16585
POL050140,4.5,0,16586,16586
POL038140,9.8,0,16587,16587
POL035599,6.0,0,16588,16588
POL012603,2.4,0,16589,16589
POL046625,9.4,0,16590,16590
POL047789,10.2,0,16591,16591
POL018891,5.5,0,16592,16592
POL037843,12.0,0,16593,16593
POL019461,0.8,0,16594,16594
POL056692,0.9,0,16595,16595
POL017288,1.0,1,16596,16596
POL055361,2.4,0,16597,16597
POL057455,9.5,0,16598,16598
POL023820,2.1,0,16599,16599
POL052423,0.9,1,16600,16600
POL019410,6.0,0,16601,16601
POL000256,10.7,0,16602,16602
POL056127,10.2,0,16603,16603
POL015834,1.0,0,16604,16604
POL014714,2.3,0,16605,16605
POL012749,4.9,0,16606,16606
POL006765,8.0,0,16607,16607
POL047422,11.0,0,16608,16608
POL051672,1.7,0,16609,16609
POL002510,1.5,0,16610,16610
POL055280,0.9,0,16611,16611
POL002747,0.8,0,16612,16612
POL017169,0.9,0,16613,16613
POL056570,7.8,0,16614,16614
POL010961,8.7,0,16615,16615
POL025491,0.2,0,16616,16616
POL013304,10.1,0,16617,16617
POL045966,10.9,0,16618,16618
POL040966,4.0,1,16619,16619
POL029845,6.2,0,16620,16620
POL030173,10.6,0,16621,16621
POL023694,4.3,0,16622,16622
POL030019,6.4,0,16623,16623
POL037455,11.7,0,16624,16624
POL048782,10.9,1,16625,16625
POL045379,10.4,0,16626,16626
POL058276,8.2,0,16627,16627
POL051009,1.6,0,16628,16628
POL025886,7.0,1,16629,16629
POL000120,4.7,0,16630,16630
POL038790,3.6,0,16631,16631
POL041170,10.6,0,16632,16632
POL001595,6.5,0,16633,16633
POL053856,0.8,0,16634,16634
POL025538,8.3,0,16635,16635
POL000633,11.7,0,16636,16636
POL004076,0.4,0,16637,16637
POL024072,5.0,0,16638,16638
POL027426,7.7,1,16639,16639
POL039667,10.2,0,16640,16640
POL037827,0.6,0,16641,16641
POL011068,11.6,0,16642,16642
POL024804,7.8,0,16643,16643
POL046140,10.8,0,16644,16644
POL045473,11.0,0,16645,16645
POL030464,9.1,0,16646,16646
POL002223,2.2,0,16647,16647
POL000499,2.4,0,16648,16648
POL029561,1.5,0,16649,16649
POL057804,8.8,0,16650,16650
POL005827,0.8,0,16651,16651
POL050188,5.7,0,16652,16652
POL015864,8.2,1,16653,16653
POL032928,0.8,0,16654,16654
POL006407,5.2,0,16655,16655
POL053588,7.6,0,16656,16656
POL051123,3.3,0,16657,16657
POL006793,6.1,0,16658,16658
POL052909,10.1,1,16659,16659
POL052902,1.9,0,16660,16660
POL025144,9.1,0,16661,16661
POL012208,5.4,0,16662,16662
POL010081,10.3,0,16663,16663
POL031728,2.9,0,16664,16664
POL016906,11.0,0,16665,16665
POL034600,6.4,0,16666,16666
POL007938,0.9,0,16667,16667
POL011147,1.0,0,16668,16668
POL029331,7.8,0,16669,16669
POL009637,10.8,0,16670,16670
POL035057,6.5,0,16671,16671
POL036091,8.8,0,16672,16672
POL057783,10.2,0,16673,16673
POL018996,7.7,0,16674,16674
POL018468,1.5,0,16675,16675
POL043412,7.6,0,16676,16676
POL023606,4.1,0,16677,16677
POL006058,10.3,0,16678,16678
POL036407,8.9,0,16679,16679
POL004790,2.3,0,16680,16680
POL027028,12.5,0,16681,16681
POL056253,2.3,0,16682,16682
POL028035,7.5,0,16683,16683
POL038227,11.0,0,16684,16684
POL004420,4.6,0,16685,16685
POL019674,1.7,0,16686,16686
POL009102,4.4,0,16687,16687
POL038977,6.6,0,16688,16688
POL034522,0.5,0,16689,16689
POL042602,0.1,0,16690,16690
POL056138,5.2,0,16691,16691
POL032958,5.1,0,16692,16692
POL055708,7.8,0,16693,16693
POL049012,10.3,0,16694,16694
POL010767,11.7,0,16695,16695
POL022006,2.7,0,16696,16696
POL004568,2.0,0,16697,16697
POL003880,11.4,0,16698,16698
POL004950,4.1,0,16699,16699
POL001332,0.6,0,16700,16700
POL025971,0.3,0,16701,16701
POL005552,0.8,0,16702,16702
POL028064,11.5,1,16703,16703
POL021115,10.9,0,16704,16704
POL010453,11.0,0,16705,16705
POL013239,2.8,0,16706,16706
POL023445,1.7,0,16707,16707
POL004879,11.6,0,16708,16708
POL050711,1.7,0,16709,16709
POL018935,1.8,0,16710,16710
POL045660,1.0,0,16711,16711
POL010738,10.5,0,16712,16712
POL025143,11.6,0,16713,16713
POL009532,2.4,0,16714,16714
POL028948,5.7,0,16715,16715
POL002978,7.9,0,16716,16716
POL050174,1.0,0,16717,16717
POL032951,12.4,1,16718,16718
POL016137,1.0,0,16719,16719
POL006389,11.4,0,16720,16720
POL053292,4.7,0,16721,16721
POL022499,11.7,1,16722,16722
POL032834,8.4,0,16723,16723
POL055218,11.3,0,16724,16724
POL057951,5.2,0,16725,16725
POL006923,8.0,0,16726,16726
POL017267,11.8,0,16727,16727
POL040962,0.5,0,16728,16728
POL056139,4.9,0,16729,16729
POL051714,1.9,0,16730,16730
POL044601,0.5,0,16731,16731
POL027096,3.1,0,16732,16732
POL037362,10.9,0,16733,16733
POL041478,11.2,1,16734,16734
POL035815,7.1,0,16735,16735
POL055295,4.3,0,16736,16736
POL024070,3.9,0,16737,16737
POL014553,8.1,0,16738,16738
POL029195,0.9,0,16739,16739
POL028631,2.1,0,16740,16740
POL052233,6.3,0,16741,16741
POL030340,0.1,0,16742,16742
POL038611,5.7,0,16743,16743
POL022735,10.1,0,16744,16744
POL046369,0.5,0,16745,16745
POL014788,10.7,0,16746,16746
POL041789,7.8,0,16747,16747
POL044258,9.3,0,16748,16748
POL038806,2.5,0,16749,16749
POL037264,8.3,0,16750,16750
POL023013,0.5,0,16751,16751
POL051481,12.2,0,16752,16752
POL039694,11.7,0,16753,16753
POL044936,0.2,0,16754,16754
POL000967,4.9,0,16755,16755
POL022827,4.3,0,16756,16756
POL041729,1.6,0,16757,16757
POL015202,2.8,0,16758,16758
POL052515,0.9,0,16759,16759
POL021909,11.9,1,16760,16760
POL057324,10.5,0,16761,16761
POL016914,6.4,0,16762,16762
POL002334,10.5,0,16763,16763
POL004025,2.4,0,16764,16764
POL033732,0.9,0,16765,16765
POL032354,2.3,0,16766,16766
POL015195,6.5,0,16767,16767
POL047396,1.7,0,16768,16768
POL016965,0.9,0,16769,16769
POL003657,10.0,0,16770,16770
POL003440,8.5,1,16771,16771
POL018380,9.2,0,16772,16772
POL042302,0.9,0,16773,16773
POL040218,5.7,0,16774,16774
POL048426,2.3,0,16775,16775
POL016102,11.5,0,16776,16776
POL040805,0.2,0,16777,16777
POL019787,10.5,0,16778,16778
POL036540,12.5,0,16779,16779
POL042419,8.3,0,16780,16780
POL053915,1.9,0,16781,16781
POL019382,0.6,0,16782,16782
POL030930,3.6,0,16783,16783
POL055341,2.4,0,16784,16784
POL005741,8.3,0,16785,16785
POL023291,4.9,1,16786,16786
POL044499,1.2,0,16787,16787
POL048176,4.7,0,16788,16788
POL014120,10.6,0,16789,16789
POL011353,12.4,0,16790,16790
POL021402,10.9,0,16791,16791
POL019849,2.5,0,16792,16792
POL021938,7.7,0,16793,16793
POL020160,11.8,0,16794,16794
POL055874,11.8,0,16795,16795
POL026951,5.3,0,16796,16796
POL037515,1.0,0,16797,16797
POL009563,4.1,0,16798,16798
POL037913,3.7,0,16799,16799
POL051759,9.1,0,16800,16800
POL043659,8.3,0,16801,16801
POL022303,11.9,0,16802,16802
POL006728,5.6,0,16803,16803
POL007644,7.4,0,16804,16804
POL001781,6.8,0,16805,16805
POL050362,2.2,0,16806,16806
POL029881,11.0,0,16807,16807
POL009306,1.2,0,16808,16808
POL009664,8.5,0,16809,16809
POL001675,2.6,0,16810,16810
POL007429,0.9,0,16811,16811
POL038389,2.7,0,16812,16812
POL021725,6.1,0,16813,16813
POL016406,2.6,0,16814,16814
POL028788,10.7,0,16815,16815
POL023601,12.0,0,16816,16816
POL009384,0.9,0,16817,16817
POL005684,5.1,0,16818,16818
POL055459,9.8,0,16819,16819
POL005831,12.0,0,16820,16820
POL052529,0.3,0,16821,16821
POL010260,2.4,0,16822,16822
POL002257,5.1,0,16823,16823
POL052196,0.9,0,16824,16824
POL021000,3.1,0,16825,16825
POL009224,2.4,0,16826,16826
POL002115,10.0,0,16827,16827
POL026208,7.9,0,16828,16828
POL032887,3.9,0,16829,16829
POL017175,5.1,0,16830,16830
POL011403,3.8,0,16831,16831
POL006035,2.7,0,16832,16832
POL022197,12.5,0,16833,16833
POL052635,0.4,0,16834,16834
POL029771,12.5,0,16835,16835
POL009810,4.8,0,16836,16836
POL014183,1.4,0,16837,16837
POL025109,10.5,0,16838,16838
POL022543,9.2,0,16839,16839
POL011842,0.8,0,16840,16840
POL034849,0.7,0,16841,16841
POL037071,0.9,0,16842,16842
POL050385,9.4,1,16843,16843
POL042343,0.6,0,16844,16844
POL025646,10.2,0,16845,16845
POL002508,0.1,0,16846,16846
POL040500,12.3,0,16847,16847
POL053640,12.2,0,16848,16848
POL024226,11.7,1,16849,16849
POL016744,1.9,0,16850,16850
POL049298,11.2,0,16851,16851
POL048556,5.9,0,16852,16852
POL004593,1.1,0,16853,16853
POL001208,1.3,0,16854,16854
POL051045,8.7,0,16855,16855
POL013028,11.3,0,16856,16856
POL039927,0.2,0,16857,16857
POL028477,10.2,0,16858,16858
POL023215,12.2,0,16859,16859
POL017131,10.3,0,16860,16860
POL037935,1.1,0,16861,16861
POL003115,2.7,0,16862,16862
POL007052,9.1,0,16863,16863
POL039669,0.5,0,16864,16864
POL048182,1.8,0,16865,16865
POL050776,4.9,0,16866,16866
POL001415,5.2,0,16867,16867
POL005456,1.2,0,16868,16868
POL053318,6.5,0,16869,16869
POL043292,1.8,0,16870,16870
POL025008,1.6,0,16871,16871
POL045981,10.9,0,16872,16872
POL039316,1.7,0,16873,16873
POL016473,0.8,0,16874,16874
POL055766,11.5,0,16875,16875
POL020622,5.3,0,16876,16876
POL055252,8.3,0,16877,16877
POL016399,3.3,0,16878,16878
POL012012,10.0,0,16879,16879
POL009862,1.4,0,16880,16880
POL001710,10.7,1,16881,16881
POL035862,10.1,0,16882,16882
POL015784,11.0,1,16883,16883
POL042068,7.6,0,16884,16884
POL015110,2.0,0,16885,16885
POL014815,1.4,0,16886,16886
POL008656,0.2,0,16887,16887
POL026397,10.1,1,16888,16888
POL041164,11.9,0,16889,16889
POL002412,10.2,0,16890,16890
POL025093,2.1,0,16891,16891
POL015215,5.5,0,16892,16892
POL013824,9.7,0,16893,16893
POL058054,10.7,0,16894,16894
POL045267,5.4,0,16895,16895
POL024156,11.0,0,16896,16896
POL045475,3.7,0,16897,16897
POL048445,1.4,0,16898,16898
POL046570,12.3,0,16899,16899
POL042396,0.5,0,16900,16900
POL002653,2.8,0,16901,16901
POL032131,0.8,0,16902,16902
POL000565,5.4,0,16903,16903
POL027975,4.2,0,16904,16904
POL026875,0.5,0,16905,16905
POL028818,3.8,0,16906,16906
POL038848,2.4,0,16907,16907
POL039890,3.3,0,16908,16908
POL007748,13.5,0,16909,16909
POL040046,4.0,0,16910,16910
POL047083,3.7,0,16911,16911
POL027138,3.9,0,16912,16912
POL019331,3.2,0,16913,16913
POL030979,11.6,0,16914,16914
POL050541,0.9,1,16915,16915
POL054772,3.9,0,16916,16916
POL003452,7.9,0,16917,16917
POL026894,11.1,1,16918,16918
POL051989,11.9,0,16919,16919
POL044211,11.6,0,16920,16920
POL024678,2.4,0,16921,16921
POL038657,0.9,0,16922,16922
POL019797,11.9,0,16923,16923
POL012572,2.7,1,16924,16924
POL028286,7.0,0,16925,16925
POL020969,2.2,0,16926,16926
POL050832,7.8,0,16927,16927
POL001510,5.8,0,16928,16928
POL028260,1.9,0,16929,16929
POL016416,11.3,0,16930,16930
POL039865,7.1,0,16931,16931
POL038643,0.5,0,16932,16932
POL021217,10.0,0,16933,16933
POL013317,12.3,0,16934,16934
POL018119,2.1,0,16935,16935
POL039494,1.3,0,16936,16936
POL029583,12.1,0,16937,16937
POL008749,3.3,0,16938,16938
POL023453,2.4,1,16939,16939
POL027136,10.3,0,16940,16940
POL016543,10.4,0,16941,16941
POL032144,0.2,0,16942,16942
POL021723,5.4,0,16943,16943
POL025570,2.3,0,16944,16944
POL053023,2.7,0,16945,16945
POL040821,6.4,0,16946,16946
POL002964,11.0,0,16947,16947
POL019567,7.5,1,16948,16948
POL054904,10.5,1,16949,16949
POL030645,9.1,1,16950,16950
POL041058,0.3,0,16951,16951
POL035932,3.0,0,16952,16952
POL041377,3.5,0,16953,16953
POL036163,11.0,0,16954,16954
POL040231,1.2,1,16955,16955
POL011754,11.2,0,16956,16956
POL030636,10.6,0,16957,16957
POL022821,11.2,0,16958,16958
POL044413,10.3,0,16959,16959
POL027739,10.4,0,16960,16960
POL034685,12.0,0,16961,16961
POL024698,9.8,0,16962,16962
POL004616,10.5,0,16963,16963
POL042898,7.9,0,16964,16964
POL005796,0.7,0,16965,16965
POL006786,7.5,0,16966,16966
POL038782,3.2,0,16967,16967
POL055604,0.9,0,16968,16968
POL040239,11.8,1,16969,16969
POL023771,4.6,0,16970,16970
POL008608,1.0,0,16971,16971
POL044144,0.9,0,16972,16972
POL050120,1.2,0,16973,16973
POL050318,0.3,0,16974,16974
POL000855,1.9,0,16975,16975
POL038511,10.5,0,16976,16976
POL011298,0.4,0,16977,16977
POL058490,12.1,0,16978,16978
POL043572,10.8,0,16979,16979
POL009150,0.8,0,16980,16980
POL051251,9.9,0,16981,16981
POL041827,12.3,0,16982,16982
POL054212,12.5,0,16983,16983
POL048839,3.2,0,16984,16984
POL034352,0.9,0,16985,16985
POL024651,2.9,0,16986,16986
POL020264,0.4,0,16987,16987
POL045163,5.2,0,16988,16988
POL006075,11.5,0,16989,16989
POL021152,3.5,0,16990,16990
POL009363,4.7,0,16991,16991
POL021010,1.2,0,16992,16992
POL037328,3.2,0,16993,16993
POL020891,3.1,0,16994,16994
POL007341,7.1,0,16995,16995
POL046998,1.3,0,16996,16996
POL052780,1.2,0,16997,16997
POL008076,9.4,0,16998,16998
POL021378,6.5,0,16999,16999
POL010807,1.8,0,17000,17000
POL028075,10.0,0,17001,17001
POL047665,6.6,0,17002,17002
POL035475,5.0,0,17003,17003
POL056963,0.9,0,17004,17004
POL049528,3.1,0,17005,17005
POL055072,6.3,0,17006,17006
POL039287,12.3,0,17007,17007
POL001612,5.3,0,17008,17008
POL030769,4.9,1,17009,17009
POL029347,0.1,0,17010,17010
POL055791,1.4,0,17011,17011
POL009416,8.1,0,17012,17012
POL000010,5.7,0,17013,17013
POL014843,2.2,0,17014,17014
POL049733,5.4,0,17015,17015
POL009754,8.6,0,17016,17016
POL030621,4.4,0,17017,17017
POL016905,5.0,0,17018,17018
POL047586,11.0,0,17019,17019
POL033097,3.7,0,17020,17020
POL002641,10.3,1,17021,17021
POL058219,10.6,0,17022,17022
POL018842,0.3,0,17023,17023
POL010860,5.9,0,17024,17024
POL015808,8.0,0,17025,17025
POL057632,1.3,0,17026,17026
POL055430,4.1,0,17027,17027
POL051519,1.0,0,17028,17028
POL036255,8.4,0,17029,17029
POL028911,1.2,0,17030,17030
POL032156,11.6,0,17031,17031
POL029264,11.8,0,17032,17032
POL033978,10.2,0,17033,17033
POL019446,11.1,0,17034,17034
POL001860,2.9,0,17035,17035
POL033858,10.7,0,17036,17036
POL010943,3.8,1,17037,17037
POL051429,5.4,1,17038,17038
POL004698,6.3,0,17039,17039
POL057691,5.8,0,17040,17040
POL030564,1.4,0,17041,17041
POL038085,2.2,0,17042,17042
POL056817,10.2,0,17043,17043
POL038570,10.8,0,17044,17044
POL003600,0.3,0,17045,17045
POL031517,6.0,0,17046,17046
POL047691,0.3,0,17047,17047
POL037943,11.1,0,17048,17048
POL041149,0.1,0,17049,17049
POL029912,11.1,0,17050,17050
POL031214,5.4,0,17051,17051
POL034696,1.3,0,17052,17052
POL031383,9.3,0,17053,17053
POL029879,6.3,0,17054,17054
POL038209,6.7,0,17055,17055
POL016785,8.9,0,17056,17056
POL058497,10.1,0,17057,17057
POL027812,0.3,0,17058,17058
POL032454,6.7,1,17059,17059
POL035119,8.1,0,17060,17060
POL033797,9.3,0,17061,17061
POL056712,12.1,0,17062,17062
POL010780,10.5,0,17063,17063
POL018473,1.4,1,17064,17064
POL024507,4.4,0,17065,17065
POL045193,11.1,0,17066,17066
POL026947,3.1,0,17067,17067
POL009120,3.9,0,17068,17068
POL029600,5.7,0,17069,17069
POL034428,0.3,0,17070,17070
POL029318,11.6,1,17071,17071
POL037789,12.5,0,17072,17072
POL022020,11.4,0,17073,17073
POL041059,5.2,0,17074,17074
POL041659,1.4,1,17075,17075
POL030190,5.5,0,17076,17076
POL044533,0.9,0,17077,17077
POL034705,4.0,0,17078,17078
POL027647,2.4,0,17079,17079
POL043958,6.1,0,17080,17080
POL014787,0.2,0,17081,17081
POL052778,10.8,0,17082,17082
POL005208,10.5,0,17083,17083
POL025221,6.0,0,17084,17084
POL037832,10.7,0,17085,17085
POL050134,10.9,0,17086,17086
POL033999,11.2,0,17087,17087
POL012031,3.4,0,17088,17088
POL049061,5.8,0,17089,17089
POL019845,12.5,0,17090,17090
POL028730,10.1,0,17091,17091
POL040535,2.3,0,17092,17092
POL054847,0.4,0,17093,17093
POL029637,2.7,1,17094,17094
POL011777,4.0,0,17095,17095
POL044168,0.6,0,17096,17096
POL005776,0.8,0,17097,17097
POL041599,0.9,0,17098,17098
POL020556,1.5,0,17099,17099
POL007193,10.1,0,17100,17100
POL043739,11.2,0,17101,17101
POL046431,6.1,0,17102,17102
POL024284,0.9,0,17103,17103
POL003112,11.6,0,17104,17104
POL012007,5.0,0,17105,17105
POL029316,2.2,0,17106,17106
POL011109,0.9,0,17107,17107
POL015013,4.1,0,17108,17108
POL043842,11.3,0,17109,17109
POL012570,12.2,0,17110,17110
POL006720,0.2,0,17111,17111
POL048112,4.6,0,17112,17112
POL018134,2.1,0,17113,17113
POL015712,1.3,0,17114,17114
POL034159,12.5,0,17115,17115
POL019617,10.6,0,17116,17116
POL007763,12.2,0,17117,17117
POL022662,10.2,0,17118,17118
POL057082,11.6,0,17119,17119
POL032840,0.4,0,17120,17120
POL020611,10.5,0,17121,17121
POL005247,6.2,0,17122,17122
POL056880,5.2,0,17123,17123
POL040719,10.0,0,17124,17124
POL040709,5.8,0,17125,17125
POL027829,8.3,0,17126,17126
POL050504,11.8,0,17127,17127
POL017035,10.3,0,17128,17128
POL029680,6.5,0,17129,17129
POL035631,2.4,0,17130,17130
POL011121,8.4,0,17131,17131
POL028030,5.0,0,17132,17132
POL056350,1.5,1,17133,17133
POL024363,5.0,0,17134,17134
POL028217,5.5,0,17135,17135
POL058101,6.1,0,17136,17136
POL023741,5.3,1,17137,17137
POL023666,7.2,1,17138,17138
POL046477,5.1,0,17139,17139
POL031884,3.5,1,17140,17140
POL014377,8.4,0,17141,17141
POL013736,11.8,0,17142,17142
POL038753,5.7,0,17143,17143
POL046618,0.9,0,17144,17144
POL056102,6.1,0,17145,17145
POL003543,6.4,0,17146,17146
POL043250,12.3,0,17147,17147
POL018585,6.0,0,17148,17148
POL024839,0.6,0,17149,17149
POL021450,5.8,0,17150,17150
POL020545,8.8,0,17151,17151
POL044595,11.3,0,17152,17152
POL032812,8.2,0,17153,17153
POL024204,4.5,0,17154,17154
POL013420,5.3,1,17155,17155
POL054262,3.6,0,17156,17156
POL054254,0.5,0,17157,17157
POL044980,3.5,0,17158,17158
POL015852,5.5,0,17159,17159
POL009341,12.3,0,17160,17160
POL053932,9.2,0,17161,17161
POL012110,4.3,0,17162,17162
POL001334,11.9,0,17163,17163
POL002713,6.7,0,17164,17164
POL019957,1.0,0,17165,17165
POL001974,3.1,0,17166,17166
POL025068,6.7,0,17167,17167
POL009215,3.0,1,17168,17168
POL005919,1.5,0,17169,17169
POL006416,4.3,1,17170,17170
POL004932,11.7,0,17171,17171
POL008532,2.7,0,17172,17172
POL030855,5.6,0,17173,17173
POL040520,2.3,0,17174,17174
POL024491,1.7,0,17175,17175
POL008545,11.3,0,17176,17176
POL020803,1.3,0,17177,17177
POL012311,8.2,0,17178,17178
POL023258,2.3,0,17179,17179
POL023110,9.2,0,17180,17180
POL039171,11.7,0,17181,17181
POL009977,5.2,0,17182,17182
POL046514,4.4,0,17183,17183
POL037451,3.5,0,17184,17184
POL017963,12.1,0,17185,17185
POL033170,9.4,0,17186,17186
POL055910,10.0,1,17187,17187
POL052879,12.4,1,17188,17188
POL016597,11.7,1,17189,17189
POL016354,2.4,0,17190,17190
POL020374,1.2,1,17191,17191
POL053773,0.7,0,17192,17192
POL041003,3.3,0,17193,17193
POL049387,2.7,1,17194,17194
POL044777,6.3,0,17195,17195
POL001087,1.0,0,17196,17196
POL038991,6.3,0,17197,17197
POL017405,9.3,0,17198,17198
POL049792,10.9,0,17199,17199
POL013884,12.2,0,17200,17200
POL023706,11.1,0,17201,17201
POL043473,2.2,0,17202,17202
POL048924,5.2,1,17203,17203
POL025257,10.3,0,17204,17204
POL008779,2.6,0,17205,17205
POL038821,1.7,0,17206,17206
POL020854,0.1,1,17207,17207
POL049503,12.0,0,17208,17208
POL002550,7.8,0,17209,17209
POL032539,0.9,0,17210,17210
POL006477,7.4,0,17211,17211
POL023120,8.0,0,17212,17212
POL053909,8.8,0,17213,17213
POL055346,2.0,0,17214,17214
POL026523,11.4,0,17215,17215
POL021085,10.2,1,17216,17216
POL006282,0.7,0,17217,17217
POL005935,10.9,0,17218,17218
POL010541,3.7,0,17219,17219
POL046945,1.0,0,17220,17220
POL034560,11.2,0,17221,17221
POL045041,11.7,0,17222,17222
POL004901,5.6,0,17223,17223
POL017195,6.6,0,17224,17224
POL024703,8.9,1,17225,17225
POL038169,5.8,0,17226,17226
POL037459,6.7,0,17227,17227
POL007697,5.1,0,17228,17228
POL055389,0.8,0,17229,17229
POL033135,11.0,0,17230,17230
POL001814,3.5,0,17231,17231
POL023051,9.4,0,17232,17232
POL023012,3.2,0,17233,17233
POL035003,10.9,0,17234,17234
POL023095,10.2,0,17235,17235
POL014944,0.1,0,17236,17236
POL039609,0.3,0,17237,17237
POL054366,10.5,0,17238,17238
POL020958,5.0,0,17239,17239
POL032636,2.5,0,17240,17240
POL031332,10.3,0,17241,17241
POL055283,11.0,0,17242,17242
POL040746,6.6,0,17243,17243
POL053963,11.2,0,17244,17244
POL006289,2.7,0,17245,17245
POL008748,10.3,0,17246,17246
POL001488,3.8,0,17247,17247
POL058547,10.5,0,17248,17248
POL041298,3.9,0,17249,17249
POL050740,0.3,0,17250,17250
POL039198,12.4,1,17251,17251
POL000553,0.1,0,17252,17252
POL034619,11.0,0,17253,17253
POL012685,2.2,0,17254,17254
POL017238,6.0,0,17255,17255
POL016538,12.1,0,17256,17256
POL003895,11.6,0,17257,17257
POL031024,1.0,0,17258,17258
POL006850,0.8,0,17259,17259
POL002406,10.3,0,17260,17260
POL026321,7.9,0,17261,17261
POL003333,1.3,0,17262,17262
POL034832,6.9,0,17263,17263
POL005393,0.8,0,17264,17264
POL044530,10.4,0,17265,17265
POL009021,1.0,0,17266,17266
POL017839,11.5,0,17267,17267
POL011233,0.7,0,17268,17268
POL041791,12.2,1,17269,17269
POL056236,1.3,0,17270,17270
POL054020,0.9,0,17271,17271
POL008965,5.8,0,17272,17272
POL005081,2.3,0,17273,17273
POL002628,0.7,0,17274,17274
POL028987,11.4,0,17275,17275
POL003391,3.7,0,17276,17276
POL056458,0.3,0,17277,17277
POL048602,7.7,0,17278,17278
POL025142,4.8,0,17279,17279
POL049593,12.1,0,17280,17280
POL039992,0.9,0,17281,17281
POL047166,12.0,0,17282,17282
POL024843,6.2,1,17283,17283
POL049146,6.9,0,17284,17284
POL015615,6.6,0,17285,17285
POL015427,11.4,0,17286,17286
POL012335,5.9,0,17287,17287
POL012282,12.3,0,17288,17288
POL036823,10.3,0,17289,17289
POL020098,3.0,0,17290,17290
POL024945,0.3,0,17291,17291
POL033212,5.1,0,17292,17292
POL027780,11.3,0,17293,17293
POL000916,0.5,0,17294,17294
POL006513,10.6,0,17295,17295
POL045472,0.9,0,17296,17296
POL045792,3.7,0,17297,17297
POL033566,0.6,0,17298,17298
POL012827,7.1,0,17299,17299
POL007188,3.1,1,17300,17300
POL045444,5.9,0,17301,17301
POL021050,4.7,0,17302,17302
POL045483,0.8,0,17303,17303
POL036057,8.0,1,17304,17304
POL025363,4.9,0,17305,17305
POL009018,10.2,1,17306,17306
POL013155,8.2,0,17307,17307
POL016344,10.0,0,17308,17308
POL055769,10.1,1,17309,17309
POL008227,6.4,0,17310,17310
POL056081,2.6,0,17311,17311
POL029684,10.1,0,17312,17312
POL002724,3.9,0,17313,17313
POL045084,9.9,1,17314,17314
