payment_id,policy_id,customer_id,payment_date,amount,payment_method,payment_status
17274,POL002628,17274,2024-06-09,21606,others,success
17275,POL028987,17275,2024-07-24,45846,others,in progress
17276,POL003391,17276,2024-07-26,21546,card,in progress
17277,POL056458,17277,2024-09-23,20435,paypal,success
17278,POL048602,17278,2024-08-30,60815,card,in progress
17279,POL025142,17279,2024-02-20,98827,card,in progress
17280,POL049593,17280,2024-04-01,18246,others,declined
17281,POL039992,17281,2024-09-13,8206,card,in progress
17282,POL047166,17282,2024-11-13,63674,paypal,success
17283,POL024843,17283,2024-06-24,56020,card,declined
17284,POL049146,17284,2024-05-03,11528,others,in progress
17285,POL015615,17285,2024-09-06,72654,others,declined
17286,POL015427,17286,2024-11-07,32403,paypal,in progress
17287,POL012335,17287,2024-04-17,30664,paypal,success
17288,POL012282,17288,2024-11-17,43048,others,declined
17289,POL036823,17289,2024-01-27,12591,paypal,in progress
17290,POL020098,17290,2024-03-15,70662,card,in progress
17291,POL024945,17291,2024-05-20,69840,paypal,in progress
17292,POL033212,17292,2024-02-21,6283,others,declined
17293,POL027780,17293,2024-03-13,61827,others,success
17294,POL000916,17294,2024-09-08,48320,others,declined
17295,POL006513,17295,2024-10-22,89583,paypal,success
17296,POL045472,17296,2024-09-02,77736,card,declined
17297,POL045792,17297,2024-05-12,87987,paypal,in progress
17298,POL033566,17298,2024-02-07,54216,others,in progress
17299,POL012827,17299,2024-03-16,8997,paypal,success
17300,POL007188,17300,2024-05-26,30010,paypal,declined
17301,POL045444,17301,2024-04-10,54010,card,declined
17302,POL021050,17302,2024-02-29,55129,others,declined
17303,POL045483,17303,2024-01-21,33644,others,success
17304,POL036057,17304,2024-01-30,21587,card,declined
17305,POL025363,17305,2024-10-08,36255,others,declined
17306,POL009018,17306,2024-02-24,71823,others,declined
17307,POL013155,17307,2024-11-15,5505,others,declined
17308,POL016344,17308,2024-03-13,35413,others,declined
17309,POL055769,17309,2024-11-23,1085,others,declined
17310,POL008227,17310,2024-05-31,48440,card,declined
17311,POL056081,17311,2024-05-24,77098,card,declined
17312,POL029684,17312,2024-06-19,52205,others,success
17313,POL002724,17313,2024-05-18,93904,others,success
17314,POL045084,17314,2024-03-14,40745,others,declined
17315,POL051301,17315,2024-10-14,91000,paypal,in progress
17316,POL045826,17316,2024-10-08,61003,others,success
17317,POL009436,17317,2024-07-06,8017,others,success
17318,POL050796,17318,2024-10-21,36,card,in progress
17319,POL055320,17319,2024-02-24,95251,card,in progress
17320,POL021097,17320,2024-09-28,82172,others,in progress
17321,POL046422,17321,2024-03-17,1094,paypal,declined
17322,POL052385,17322,2024-07-28,92813,others,success
17323,POL041159,17323,2024-04-10,79519,paypal,in progress
17324,POL014718,17324,2024-09-02,89840,others,declined
17325,POL035023,17325,2024-07-03,39721,card,in progress
17326,POL010533,17326,2024-02-28,63902,paypal,in progress
17327,POL002795,17327,2024-02-16,67583,others,in progress
17328,POL051093,17328,2024-10-28,4616,others,in progress
17329,POL051636,17329,2024-10-05,8857,others,in progress
17330,POL047077,17330,2024-04-16,51937,card,in progress
17331,POL026548,17331,2024-04-30,17984,paypal,declined
17332,POL054011,17332,2024-09-08,66263,paypal,in progress
17333,POL050170,17333,2024-06-11,81145,paypal,declined
17334,POL016069,17334,2024-04-14,48439,others,success
17335,POL049633,17335,2024-08-04,54556,others,declined
17336,POL030237,17336,2024-01-06,1069,others,declined
17337,POL045699,17337,2024-05-28,36716,paypal,in progress
17338,POL015346,17338,2024-07-29,86025,paypal,success
17339,POL049501,17339,2024-04-01,1625,paypal,success
17340,POL010414,17340,2024-07-15,95818,card,success
17341,POL046773,17341,2024-06-04,71141,paypal,declined
17342,POL010498,17342,2024-06-27,63627,others,in progress
17343,POL050714,17343,2024-05-30,88267,others,declined
17344,POL002238,17344,2024-03-18,43262,paypal,success
17345,POL024568,17345,2024-08-22,70089,others,declined
17346,POL002712,17346,2024-08-21,5105,others,in progress
17347,POL043218,17347,2024-07-25,95145,card,declined
17348,POL002879,17348,2024-05-22,66217,others,in progress
17349,POL020825,17349,2024-02-29,99448,paypal,success
17350,POL042977,17350,2024-01-25,30526,card,declined
17351,POL019840,17351,2024-09-05,3345,paypal,in progress
17352,POL027337,17352,2024-09-02,54456,paypal,declined
17353,POL047139,17353,2024-03-20,16709,card,success
17354,POL053302,17354,2024-11-27,42972,others,success
17355,POL018964,17355,2024-04-01,40021,card,in progress
17356,POL007256,17356,2024-06-19,58584,card,in progress
17357,POL039682,17357,2024-09-28,1338,others,success
17358,POL052952,17358,2024-01-09,19334,others,in progress
17359,POL006602,17359,2024-05-14,42002,paypal,in progress
17360,POL041437,17360,2024-09-03,41872,paypal,in progress
17361,POL023784,17361,2024-07-17,68206,paypal,success
17362,POL033859,17362,2024-06-08,99948,paypal,in progress
17363,POL029130,17363,2024-10-24,87355,paypal,success
17364,POL016228,17364,2024-07-20,60005,paypal,success
17365,POL041135,17365,2024-05-28,47853,card,declined
17366,POL010849,17366,2024-03-30,78696,others,success
17367,POL036064,17367,2024-08-20,71924,paypal,declined
17368,POL007798,17368,2024-04-28,98449,others,in progress
17369,POL011635,17369,2024-02-10,4411,paypal,declined
17370,POL006043,17370,2024-08-03,91386,card,in progress
17371,POL035762,17371,2024-05-31,16988,paypal,success
17372,POL020886,17372,2024-10-26,25756,card,in progress
17373,POL055002,17373,2024-04-28,12150,card,in progress
17374,POL054140,17374,2024-01-05,34813,others,success
17375,POL034825,17375,2024-08-22,29366,others,declined
17376,POL044634,17376,2024-11-06,18723,card,success
17377,POL041423,17377,2024-01-27,96445,paypal,in progress
17378,POL014650,17378,2024-06-13,3307,card,in progress
17379,POL049734,17379,2024-09-03,90275,others,declined
17380,POL053392,17380,2024-05-07,38840,paypal,declined
17381,POL013245,17381,2024-01-04,61733,card,in progress
17382,POL038036,17382,2024-03-13,69474,others,in progress
17383,POL014942,17383,2024-09-30,60390,card,declined
17384,POL029265,17384,2024-01-16,59938,others,in progress
17385,POL000625,17385,2024-10-26,74861,card,in progress
17386,POL015260,17386,2024-11-28,4428,card,declined
17387,POL048578,17387,2024-04-25,86892,card,in progress
17388,POL004556,17388,2024-01-12,40981,others,success
17389,POL004345,17389,2024-03-09,89066,paypal,success
17390,POL030693,17390,2024-01-25,36885,card,success
17391,POL056564,17391,2024-05-06,93675,card,declined
17392,POL025812,17392,2024-08-05,97172,paypal,in progress
17393,POL019477,17393,2024-09-09,42694,card,in progress
17394,POL000643,17394,2024-05-12,64541,others,declined
17395,POL046071,17395,2024-10-06,55236,card,success
17396,POL051721,17396,2024-07-25,95609,card,success
17397,POL006718,17397,2024-03-12,92121,others,success
17398,POL057454,17398,2024-02-16,111,card,in progress
17399,POL029167,17399,2024-04-23,75654,card,success
17400,POL033157,17400,2024-05-03,67441,paypal,success
17401,POL009970,17401,2024-06-05,64874,paypal,in progress
17402,POL036170,17402,2024-03-20,32296,paypal,in progress
17403,POL031067,17403,2024-08-14,31628,card,in progress
17404,POL002631,17404,2024-02-11,1621,paypal,success
17405,POL042758,17405,2024-01-13,43988,paypal,declined
17406,POL000337,17406,2024-08-24,29908,card,in progress
17407,POL024295,17407,2024-09-11,70516,paypal,in progress
17408,POL016876,17408,2024-03-20,96304,paypal,success
17409,POL057429,17409,2024-10-12,71945,others,success
17410,POL039785,17410,2024-04-14,71953,paypal,in progress
17411,POL027222,17411,2024-03-25,95427,paypal,declined
17412,POL057289,17412,2024-03-26,17657,others,in progress
17413,POL051458,17413,2024-08-27,60569,paypal,in progress
17414,POL046395,17414,2024-10-30,23337,others,success
17415,POL020967,17415,2024-06-19,96838,paypal,success
17416,POL007273,17416,2024-05-05,25015,others,success
17417,POL007790,17417,2024-07-08,83696,paypal,declined
17418,POL005228,17418,2024-10-09,45308,card,in progress
17419,POL044254,17419,2024-04-06,64103,others,declined
17420,POL037772,17420,2024-10-20,55169,card,success
17421,POL009061,17421,2024-02-25,18799,others,success
17422,POL058409,17422,2024-10-28,96165,card,success
17423,POL049952,17423,2024-05-27,12625,card,in progress
17424,POL016059,17424,2024-09-08,77347,card,declined
17425,POL039843,17425,2024-03-02,51145,card,declined
17426,POL006014,17426,2024-07-14,72404,others,declined
17427,POL038981,17427,2024-02-05,18571,paypal,in progress
17428,POL025871,17428,2024-08-06,59164,card,success
17429,POL016792,17429,2024-01-08,17274,card,in progress
17430,POL013456,17430,2024-08-11,69237,others,declined
17431,POL039400,17431,2024-01-20,97127,paypal,success
17432,POL028053,17432,2024-01-17,33079,paypal,in progress
17433,POL024446,17433,2024-03-10,5891,paypal,declined
17434,POL055685,17434,2024-09-30,85255,paypal,success
17435,POL047080,17435,2024-02-25,72879,card,in progress
17436,POL031326,17436,2024-07-30,52520,paypal,success
17437,POL032012,17437,2024-04-17,71030,paypal,success
17438,POL040379,17438,2024-03-17,80791,paypal,in progress
17439,POL029601,17439,2024-05-23,54722,paypal,in progress
17440,POL054325,17440,2024-03-27,39297,others,declined
17441,POL025818,17441,2024-10-14,35516,others,declined
17442,POL025062,17442,2024-10-27,9034,paypal,success
17443,POL052353,17443,2024-10-24,57566,others,declined
17444,POL049872,17444,2024-06-22,11585,paypal,declined
17445,POL027617,17445,2024-02-17,49681,paypal,declined
17446,POL003209,17446,2024-06-29,54203,paypal,declined
17447,POL023094,17447,2024-09-10,46084,card,success
17448,POL017138,17448,2024-08-16,91844,card,declined
17449,POL045748,17449,2024-08-08,23374,card,declined
17450,POL016535,17450,2024-07-03,87228,card,success
17451,POL033401,17451,2024-03-26,4217,others,declined
17452,POL027424,17452,2024-04-17,71389,paypal,in progress
17453,POL055277,17453,2024-03-15,38823,card,declined
17454,POL002609,17454,2024-01-29,45961,paypal,in progress
17455,POL009201,17455,2024-07-07,30307,card,in progress
17456,POL014540,17456,2024-05-07,18184,paypal,declined
17457,POL041968,17457,2024-07-07,98029,others,success
17458,POL011274,17458,2024-01-10,9846,paypal,in progress
17459,POL028721,17459,2024-03-02,98822,paypal,success
17460,POL032380,17460,2024-08-19,41039,card,declined
17461,POL032693,17461,2024-06-22,84915,card,in progress
17462,POL040303,17462,2024-05-11,3007,card,in progress
17463,POL017985,17463,2024-09-04,9136,others,in progress
17464,POL014074,17464,2024-07-01,80041,card,in progress
17465,POL007238,17465,2024-08-13,52905,others,declined
17466,POL039005,17466,2024-01-22,63342,others,in progress
17467,POL008695,17467,2024-04-19,24754,others,in progress
17468,POL031950,17468,2024-04-29,66192,others,in progress
17469,POL001438,17469,2024-01-02,4254,others,in progress
17470,POL042238,17470,2024-03-26,31702,paypal,in progress
17471,POL042945,17471,2024-02-07,44418,card,in progress
17472,POL001401,17472,2024-07-11,40111,others,declined
17473,POL042372,17473,2024-01-29,11852,card,success
17474,POL052240,17474,2024-02-18,5157,others,in progress
17475,POL046330,17475,2024-09-10,37699,paypal,declined
17476,POL048736,17476,2024-08-27,38210,others,success
17477,POL058512,17477,2024-09-18,78979,others,in progress
17478,POL013969,17478,2024-07-25,30727,others,success
17479,POL042709,17479,2024-05-05,45766,others,declined
17480,POL044186,17480,2024-10-11,63173,others,declined
17481,POL034147,17481,2024-04-25,22500,others,declined
17482,POL020479,17482,2024-01-18,25675,others,in progress
17483,POL000398,17483,2024-02-14,90939,paypal,declined
17484,POL036385,17484,2024-03-09,97654,others,declined
17485,POL021142,17485,2024-03-31,23225,card,in progress
17486,POL027100,17486,2024-11-28,62796,paypal,in progress
17487,POL026978,17487,2024-03-07,1604,card,success
17488,POL037749,17488,2024-01-16,49473,others,success
17489,POL026232,17489,2024-06-20,10199,card,in progress
17490,POL012099,17490,2024-05-18,16883,card,in progress
17491,POL055222,17491,2024-11-26,68453,others,declined
17492,POL032006,17492,2024-05-16,8935,paypal,success
17493,POL049648,17493,2024-02-12,91463,card,in progress
17494,POL051286,17494,2024-01-22,87086,card,in progress
17495,POL051450,17495,2024-05-08,38953,others,in progress
17496,POL036333,17496,2024-07-08,56569,card,in progress
17497,POL050009,17497,2024-10-14,41596,others,declined
17498,POL011804,17498,2024-03-30,12180,card,declined
17499,POL003703,17499,2024-02-01,91525,card,declined
17500,POL038768,17500,2024-11-11,45474,paypal,declined
17501,POL047179,17501,2024-10-15,82482,others,in progress
17502,POL051398,17502,2024-05-09,922,paypal,declined
17503,POL009630,17503,2024-04-02,59907,card,declined
17504,POL045644,17504,2024-03-26,16729,card,success
17505,POL056881,17505,2024-08-13,42128,others,success
17506,POL009944,17506,2024-11-20,48753,others,success
17507,POL019711,17507,2024-03-01,34615,paypal,in progress
17508,POL005246,17508,2024-10-13,76833,others,success
17509,POL028428,17509,2024-02-28,63606,paypal,success
17510,POL022176,17510,2024-09-28,54770,others,success
17511,POL010732,17511,2024-11-08,78018,card,success
17512,POL024964,17512,2024-09-16,71183,paypal,declined
17513,POL006458,17513,2024-05-03,37762,card,declined
17514,POL040533,17514,2024-11-15,54726,paypal,declined
17515,POL050974,17515,2024-06-29,90988,paypal,in progress
17516,POL011895,17516,2024-06-27,22675,card,declined
17517,POL049193,17517,2024-06-05,61564,card,declined
17518,POL018546,17518,2024-06-05,9287,others,success
17519,POL028856,17519,2024-11-14,67679,others,success
17520,POL026732,17520,2024-02-02,16824,others,success
17521,POL008686,17521,2024-08-21,79356,card,success
17522,POL043586,17522,2024-09-08,74574,card,in progress
17523,POL018692,17523,2024-03-24,89334,paypal,in progress
17524,POL002990,17524,2024-09-07,99953,card,in progress
17525,POL026386,17525,2024-07-08,55779,others,in progress
17526,POL016287,17526,2024-08-09,95958,others,declined
17527,POL012809,17527,2024-01-09,70155,others,in progress
17528,POL025878,17528,2024-04-13,21092,card,declined
17529,POL005232,17529,2024-01-15,71985,paypal,declined
17530,POL049704,17530,2024-06-27,57730,card,declined
17531,POL010659,17531,2024-08-10,1246,paypal,in progress
17532,POL031451,17532,2024-06-20,62663,others,declined
17533,POL016570,17533,2024-03-08,92281,card,declined
17534,POL035392,17534,2024-08-23,23325,paypal,success
17535,POL057209,17535,2024-01-24,35363,card,success
17536,POL037300,17536,2024-06-01,58665,paypal,declined
17537,POL034106,17537,2024-05-07,6079,paypal,in progress
17538,POL037271,17538,2024-06-18,10107,others,declined
17539,POL008533,17539,2024-06-26,48943,paypal,declined
17540,POL004400,17540,2024-01-04,96823,others,in progress
17541,POL013766,17541,2024-04-02,86235,card,declined
17542,POL003665,17542,2024-02-08,56697,card,in progress
17543,POL006172,17543,2024-08-13,21583,others,in progress
17544,POL043742,17544,2024-09-06,45706,others,in progress
17545,POL048832,17545,2024-06-24,99292,paypal,in progress
17546,POL018783,17546,2024-03-13,3385,paypal,declined
17547,POL053607,17547,2024-08-18,1390,paypal,success
17548,POL003961,17548,2024-01-30,13897,card,declined
17549,POL025639,17549,2024-10-29,35139,card,success
17550,POL047270,17550,2024-06-11,84659,card,declined
17551,POL018924,17551,2024-08-27,55327,others,declined
17552,POL049722,17552,2024-05-02,87692,card,in progress
17553,POL006931,17553,2024-08-02,21051,card,success
17554,POL033592,17554,2024-05-05,78332,card,in progress
17555,POL032691,17555,2024-02-17,37379,others,success
17556,POL048080,17556,2024-10-27,58298,card,declined
17557,POL023414,17557,2024-06-24,30027,paypal,success
17558,POL040000,17558,2024-10-02,40018,paypal,success
17559,POL018164,17559,2024-06-26,73533,card,declined
17560,POL024025,17560,2024-06-01,65275,card,declined
17561,POL047155,17561,2024-05-09,83196,others,in progress
17562,POL011191,17562,2024-06-03,99373,others,declined
17563,POL026926,17563,2024-07-04,91587,others,declined
17564,POL003054,17564,2024-02-11,77811,card,success
17565,POL005060,17565,2024-04-12,50920,card,declined
17566,POL013467,17566,2024-02-16,35231,paypal,in progress
17567,POL047897,17567,2024-08-02,39696,paypal,declined
17568,POL035349,17568,2024-03-14,82359,card,in progress
17569,POL045239,17569,2024-01-07,90356,others,in progress
17570,POL007060,17570,2024-11-05,60131,paypal,success
17571,POL031496,17571,2024-01-27,39180,card,in progress
17572,POL026728,17572,2024-09-14,41306,paypal,success
17573,POL049845,17573,2024-04-13,39650,paypal,in progress
17574,POL014542,17574,2024-06-22,65665,paypal,in progress
17575,POL057875,17575,2024-05-23,14449,card,success
17576,POL023891,17576,2024-09-12,71727,paypal,declined
17577,POL024850,17577,2024-05-16,49076,others,declined
17578,POL037720,17578,2024-01-29,16132,paypal,success
17579,POL049435,17579,2024-10-15,44663,card,in progress
17580,POL058333,17580,2024-10-04,83142,others,success
17581,POL050939,17581,2024-11-06,29475,card,in progress
17582,POL011309,17582,2024-06-29,10192,others,in progress
17583,POL023556,17583,2024-05-07,17346,paypal,in progress
17584,POL023306,17584,2024-10-25,78194,card,in progress
17585,POL047604,17585,2024-11-08,37248,paypal,declined
17586,POL019714,17586,2024-05-28,47172,card,success
17587,POL054845,17587,2024-05-15,6791,others,success
17588,POL005682,17588,2024-03-20,38373,card,success
17589,POL048222,17589,2024-09-02,5747,others,declined
17590,POL006775,17590,2024-08-02,10857,card,success
17591,POL045355,17591,2024-04-06,27598,others,declined
17592,POL046899,17592,2024-02-04,63703,others,declined
17593,POL049699,17593,2024-06-30,14129,others,success
17594,POL043835,17594,2024-04-07,44832,card,success
17595,POL018892,17595,2024-07-13,38881,others,success
17596,POL041091,17596,2024-09-15,30014,card,success
17597,POL046621,17597,2024-06-17,57236,card,declined
17598,POL039683,17598,2024-02-26,23158,others,success
17599,POL018290,17599,2024-10-19,93277,card,in progress
17600,POL036874,17600,2024-01-31,73631,paypal,success
17601,POL036253,17601,2024-07-25,70694,card,in progress
17602,POL037727,17602,2024-04-04,3728,others,declined
17603,POL021606,17603,2024-08-31,92495,others,declined
17604,POL037437,17604,2024-11-25,82781,card,success
17605,POL022301,17605,2024-06-25,64598,others,success
17606,POL057851,17606,2024-08-26,63342,paypal,declined
17607,POL044501,17607,2024-01-25,87815,others,success
17608,POL044831,17608,2024-08-07,54002,paypal,declined
17609,POL015934,17609,2024-01-23,1494,card,declined
17610,POL050446,17610,2024-08-16,32298,card,declined
17611,POL027806,17611,2024-01-30,42220,paypal,in progress
17612,POL029577,17612,2024-07-05,12662,card,in progress
17613,POL007235,17613,2024-08-23,65729,paypal,declined
17614,POL018959,17614,2024-09-08,26516,others,declined
17615,POL037211,17615,2024-07-22,73220,card,success
17616,POL039412,17616,2024-06-27,18367,card,success
17617,POL051639,17617,2024-11-25,86162,card,declined
17618,POL003185,17618,2024-05-09,2637,card,in progress
17619,POL036491,17619,2024-01-29,97175,others,declined
17620,POL001619,17620,2024-06-10,63868,paypal,in progress
17621,POL055026,17621,2024-02-29,74689,card,in progress
17622,POL031424,17622,2024-07-23,66741,others,success
17623,POL000363,17623,2024-10-28,98525,paypal,in progress
17624,POL020641,17624,2024-04-01,54841,others,in progress
17625,POL047855,17625,2024-02-03,97749,card,declined
17626,POL022965,17626,2024-04-11,22490,others,declined
17627,POL029206,17627,2024-10-24,46424,card,in progress
17628,POL044105,17628,2024-04-13,23687,card,success
17629,POL047818,17629,2024-06-01,40002,paypal,success
17630,POL029932,17630,2024-11-07,43376,others,declined
17631,POL023651,17631,2024-07-16,58971,card,success
17632,POL019352,17632,2024-04-09,62647,paypal,declined
17633,POL001119,17633,2024-10-22,12368,others,success
17634,POL037730,17634,2024-03-09,95548,paypal,success
17635,POL041553,17635,2024-01-10,69696,others,declined
17636,POL004635,17636,2024-08-29,16933,others,declined
17637,POL047119,17637,2024-10-12,54842,card,success
17638,POL058469,17638,2024-08-06,24004,others,in progress
17639,POL024127,17639,2024-02-25,81460,paypal,success
17640,POL042518,17640,2024-11-22,65677,others,in progress
17641,POL000111,17641,2024-07-19,93320,card,in progress
17642,POL025432,17642,2024-04-21,80945,card,in progress
17643,POL004234,17643,2024-08-03,29443,others,in progress
17644,POL022067,17644,2024-02-17,17929,paypal,success
17645,POL057839,17645,2024-07-14,7199,others,declined
17646,POL007345,17646,2024-08-06,15255,card,declined
17647,POL022768,17647,2024-10-30,54280,card,success
17648,POL017266,17648,2024-05-09,23054,card,success
17649,POL000970,17649,2024-09-08,37795,paypal,declined
17650,POL058520,17650,2024-05-17,9463,card,declined
17651,POL024222,17651,2024-03-28,12877,others,declined
17652,POL012169,17652,2024-04-04,25900,others,success
17653,POL055087,17653,2024-10-29,80093,card,success
17654,POL005697,17654,2024-11-29,84914,others,in progress
17655,POL021023,17655,2024-06-06,73110,paypal,success
17656,POL051090,17656,2024-08-23,73877,paypal,success
17657,POL004195,17657,2024-06-02,93216,others,declined
17658,POL031755,17658,2024-06-07,95056,card,declined
17659,POL053754,17659,2024-06-18,33,others,in progress
17660,POL044582,17660,2024-08-27,4601,others,success
17661,POL056519,17661,2024-05-23,28738,paypal,declined
17662,POL010211,17662,2024-04-21,44321,card,success
17663,POL021032,17663,2024-04-25,51263,card,success
17664,POL011973,17664,2024-03-25,62811,paypal,success
17665,POL041927,17665,2024-09-27,78599,paypal,success
17666,POL051202,17666,2024-06-22,80841,card,in progress
17667,POL017204,17667,2024-08-02,10056,card,success
17668,POL021247,17668,2024-07-01,13642,paypal,success
17669,POL057044,17669,2024-05-06,43147,paypal,declined
17670,POL050989,17670,2024-01-09,76247,paypal,in progress
17671,POL016496,17671,2024-03-10,8881,card,in progress
17672,POL040212,17672,2024-09-26,6026,card,success
17673,POL038591,17673,2024-05-10,35839,paypal,in progress
17674,POL058143,17674,2024-05-17,20640,card,in progress
17675,POL011832,17675,2024-11-25,25922,paypal,success
17676,POL027845,17676,2024-10-06,26605,others,declined
17677,POL030683,17677,2024-09-22,35080,card,success
17678,POL003463,17678,2024-09-10,54408,paypal,declined
17679,POL013524,17679,2024-07-21,95907,others,success
17680,POL021133,17680,2024-02-05,79520,others,success
17681,POL055481,17681,2024-10-17,40084,paypal,in progress
17682,POL027324,17682,2024-01-05,86382,card,success
17683,POL039327,17683,2024-03-26,96810,others,in progress
17684,POL034731,17684,2024-06-16,80601,paypal,in progress
17685,POL022471,17685,2024-02-29,16263,others,declined
17686,POL020147,17686,2024-09-21,3256,card,success
17687,POL023055,17687,2024-01-14,88334,others,in progress
17688,POL026878,17688,2024-11-13,86131,others,success
17689,POL026753,17689,2024-11-13,27090,others,in progress
17690,POL026855,17690,2024-09-10,34380,paypal,in progress
17691,POL009768,17691,2024-01-10,62391,card,in progress
17692,POL021961,17692,2024-05-28,26062,others,success
17693,POL047368,17693,2024-07-10,81465,others,in progress
17694,POL015975,17694,2024-10-14,87948,paypal,declined
17695,POL008694,17695,2024-07-06,29699,others,success
17696,POL049718,17696,2024-09-07,13319,card,declined
17697,POL014758,17697,2024-02-20,42722,others,declined
17698,POL052724,17698,2024-07-12,28426,paypal,in progress
17699,POL056524,17699,2024-10-22,7568,card,in progress
17700,POL033625,17700,2024-01-04,88865,others,declined
17701,POL046053,17701,2024-08-26,93182,others,success
17702,POL036489,17702,2024-07-21,13055,others,success
17703,POL022934,17703,2024-02-14,12719,card,declined
17704,POL020060,17704,2024-02-24,85757,others,declined
17705,POL024335,17705,2024-07-26,6667,paypal,in progress
17706,POL053362,17706,2024-01-26,29564,paypal,in progress
17707,POL052662,17707,2024-01-12,61735,others,in progress
17708,POL009240,17708,2024-01-31,91849,card,declined
17709,POL010424,17709,2024-06-10,69520,card,declined
17710,POL013566,17710,2024-07-23,4041,paypal,success
17711,POL058434,17711,2024-08-16,29103,paypal,success
17712,POL023587,17712,2024-09-20,68822,others,success
17713,POL000687,17713,2024-02-24,77601,card,declined
17714,POL009012,17714,2024-03-10,90182,card,in progress
17715,POL050223,17715,2024-06-24,89218,others,in progress
17716,POL049133,17716,2024-10-20,75937,card,success
17717,POL056824,17717,2024-08-11,61060,card,declined
17718,POL043199,17718,2024-08-29,57743,card,in progress
17719,POL050896,17719,2024-11-28,93,paypal,success
17720,POL045540,17720,2024-10-01,81541,paypal,in progress
17721,POL026243,17721,2024-08-27,22570,others,in progress
17722,POL020132,17722,2024-05-11,76052,card,in progress
17723,POL004574,17723,2024-03-29,43112,paypal,success
17724,POL013001,17724,2024-11-30,73678,paypal,success
17725,POL052912,17725,2024-06-08,32590,others,in progress
17726,POL008455,17726,2024-01-27,71540,card,declined
17727,POL024024,17727,2024-06-08,78783,card,success
17728,POL012905,17728,2024-02-17,28935,card,in progress
17729,POL039839,17729,2024-02-16,58639,paypal,success
17730,POL047512,17730,2024-11-18,56100,card,in progress
17731,POL041326,17731,2024-04-13,38340,paypal,in progress
17732,POL021705,17732,2024-09-09,69584,card,in progress
17733,POL007536,17733,2024-03-18,98767,paypal,declined
17734,POL045983,17734,2024-05-08,89134,card,in progress
17735,POL029200,17735,2024-04-24,82276,others,in progress
17736,POL045315,17736,2024-07-22,55027,others,success
17737,POL000807,17737,2024-02-24,32404,others,success
17738,POL018507,17738,2024-09-08,52425,card,success
17739,POL040543,17739,2024-03-15,1892,card,in progress
17740,POL019132,17740,2024-05-24,184,paypal,declined
17741,POL007580,17741,2024-09-07,67324,paypal,success
17742,POL040870,17742,2024-02-20,29966,others,declined
17743,POL005755,17743,2024-04-13,17556,paypal,declined
17744,POL012985,17744,2024-01-27,24641,paypal,declined
17745,POL035839,17745,2024-03-01,20495,others,success
17746,POL049064,17746,2024-01-27,69585,card,declined
17747,POL027826,17747,2024-12-01,3455,card,declined
17748,POL048232,17748,2024-05-13,6698,paypal,success
17749,POL053356,17749,2024-01-26,24084,card,success
17750,POL030561,17750,2024-01-17,44277,others,in progress
17751,POL043840,17751,2024-01-25,34624,paypal,declined
17752,POL029021,17752,2024-03-04,2219,paypal,in progress
17753,POL007432,17753,2024-06-14,18926,others,success
17754,POL051480,17754,2024-04-17,55454,card,in progress
17755,POL019222,17755,2024-01-20,13314,paypal,in progress
17756,POL034070,17756,2024-06-22,59890,card,success
17757,POL056018,17757,2024-07-06,16753,paypal,success
17758,POL032490,17758,2024-04-10,27915,others,success
17759,POL047304,17759,2024-10-16,70958,others,declined
17760,POL004991,17760,2024-05-27,14569,card,in progress
17761,POL032926,17761,2024-03-28,32093,others,in progress
17762,POL013597,17762,2024-08-23,56829,card,declined
17763,POL012546,17763,2024-02-06,31066,paypal,declined
17764,POL019550,17764,2024-05-02,17074,paypal,declined
17765,POL026340,17765,2024-02-27,59718,paypal,success
17766,POL043788,17766,2024-05-12,3088,paypal,declined
17767,POL003236,17767,2024-03-21,76357,card,declined
17768,POL037235,17768,2024-08-03,93038,others,success
17769,POL044471,17769,2024-09-29,69933,others,success
17770,POL053591,17770,2024-04-03,7330,others,success
17771,POL000702,17771,2024-09-26,96717,paypal,success
17772,POL009877,17772,2024-07-05,96190,paypal,success
17773,POL005750,17773,2024-03-24,13200,others,declined
17774,POL047378,17774,2024-07-13,89671,others,declined
17775,POL048554,17775,2024-11-06,88280,paypal,in progress
17776,POL019026,17776,2024-10-31,30752,paypal,declined
17777,POL011054,17777,2024-07-10,73168,card,in progress
17778,POL019166,17778,2024-04-09,76652,others,declined
17779,POL047629,17779,2024-06-11,56273,card,success
17780,POL001423,17780,2024-07-03,22746,others,in progress
17781,POL033535,17781,2024-09-22,9002,paypal,in progress
17782,POL015469,17782,2024-06-02,86306,others,declined
17783,POL007211,17783,2024-10-17,73735,card,success
17784,POL049698,17784,2024-11-19,19978,paypal,declined
17785,POL037477,17785,2024-05-02,76756,paypal,success
17786,POL024900,17786,2024-05-11,23892,card,success
17787,POL038760,17787,2024-06-24,60566,others,declined
17788,POL000765,17788,2024-04-14,15287,others,in progress
17789,POL031452,17789,2024-11-25,65843,card,in progress
17790,POL048318,17790,2024-05-22,88092,others,declined
17791,POL012863,17791,2024-10-25,79600,card,in progress
17792,POL021860,17792,2024-04-26,85377,paypal,declined
17793,POL055362,17793,2024-11-02,53056,others,in progress
17794,POL029345,17794,2024-06-11,17479,paypal,in progress
17795,POL039348,17795,2024-03-28,40655,others,declined
17796,POL041106,17796,2024-06-17,35165,others,declined
17797,POL040332,17797,2024-04-16,24282,card,success
