vehicle_id,model,vehicle_age,segment,fuel_type,airbags,ncap_rating,is_parking_camera,is_speed_alert,is_brake_assist,customer_id
17107,M3,1.4,A,Petrol,2,2,Yes,Yes,No,17107
17108,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,17108
17109,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,17109
17110,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,17110
17111,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,17111
17112,M3,2.0,A,Petrol,2,2,Yes,Yes,No,17112
17113,M1,0.0,A,CNG,2,0,No,Yes,No,17113
17114,M4,3.2,C2,Diesel,6,3,Yes,Yes,Yes,17114
17115,M7,3.6,B2,Petrol,6,0,Yes,Yes,Yes,17115
17116,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,17116
17117,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,17117
17118,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,17118
17119,M9,1.4,C1,Diesel,2,4,Yes,Yes,No,17119
17120,M1,0.6,A,CNG,2,0,No,Yes,No,17120
17121,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,17121
17122,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,17122
17123,M10,1.0,Utility,CNG,1,0,No,Yes,No,17123
17124,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,17124
17125,M10,2.8,Utility,CNG,1,0,No,Yes,No,17125
17126,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,17126
17127,M1,0.4,A,CNG,2,0,No,Yes,No,17127
17128,M4,3.8,C2,Diesel,6,3,Yes,Yes,Yes,17128
17129,M1,0.0,A,CNG,2,0,No,Yes,No,17129
17130,M10,1.4,Utility,CNG,1,0,No,Yes,No,17130
17131,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,17131
17132,M1,0.0,A,CNG,2,0,No,Yes,No,17132
17133,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,17133
17134,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,17134
17135,M1,0.0,A,CNG,2,0,No,Yes,No,17135
17136,M8,2.0,B1,CNG,2,2,No,Yes,No,17136
17137,M7,0.4,B2,Petrol,6,0,Yes,Yes,Yes,17137
17138,M1,0.6,A,CNG,2,0,No,Yes,No,17138
17139,M10,1.8,Utility,CNG,1,0,No,Yes,No,17139
17140,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,17140
17141,M1,0.0,A,CNG,2,0,No,Yes,No,17141
17142,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,17142
17143,M3,2.0,A,Petrol,2,2,Yes,Yes,No,17143
17144,M8,0.6,B1,CNG,2,2,No,Yes,No,17144
17145,M1,2.4,A,CNG,2,0,No,Yes,No,17145
17146,M1,0.8,A,CNG,2,0,No,Yes,No,17146
17147,M9,2.6,C1,Diesel,2,4,Yes,Yes,No,17147
17148,M1,1.0,A,CNG,2,0,No,Yes,No,17148
17149,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,17149
17150,M5,0.2,B2,Diesel,2,5,No,Yes,No,17150
17151,M7,1.8,B2,Petrol,6,0,Yes,Yes,Yes,17151
17152,M8,3.4,B1,CNG,2,2,No,Yes,No,17152
17153,M1,0.2,A,CNG,2,0,No,Yes,No,17153
17154,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,17154
17155,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,17155
17156,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,17156
17157,M1,0.0,A,CNG,2,0,No,Yes,No,17157
17158,M1,0.2,A,CNG,2,0,No,Yes,No,17158
17159,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,17159
17160,M8,3.8,B1,CNG,2,2,No,Yes,No,17160
17161,M1,0.4,A,CNG,2,0,No,Yes,No,17161
17162,M2,1.0,C1,Petrol,2,2,Yes,Yes,Yes,17162
17163,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,17163
17164,M1,0.2,A,CNG,2,0,No,Yes,No,17164
17165,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,17165
17166,M1,0.2,A,CNG,2,0,No,Yes,No,17166
17167,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,17167
17168,M1,0.0,A,CNG,2,0,No,Yes,No,17168
17169,M11,3.2,C1,Petrol,2,5,Yes,No,Yes,17169
17170,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,17170
17171,M8,1.6,B1,CNG,2,2,No,Yes,No,17171
17172,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,17172
17173,M1,0.8,A,CNG,2,0,No,Yes,No,17173
17174,M8,1.4,B1,CNG,2,2,No,Yes,No,17174
17175,M1,0.0,A,CNG,2,0,No,Yes,No,17175
17176,M3,1.8,A,Petrol,2,2,Yes,Yes,No,17176
17177,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,17177
17178,M1,0.6,A,CNG,2,0,No,Yes,No,17178
17179,M5,1.8,B2,Diesel,2,5,No,Yes,No,17179
17180,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,17180
17181,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,17181
17182,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,17182
17183,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,17183
17184,M1,0.2,A,CNG,2,0,No,Yes,No,17184
17185,M2,0.6,C1,Petrol,2,2,Yes,Yes,Yes,17185
17186,M9,0.6,C1,Diesel,2,4,Yes,Yes,No,17186
17187,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,17187
17188,M3,0.4,A,Petrol,2,2,Yes,Yes,No,17188
17189,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,17189
17190,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,17190
17191,M1,0.0,A,CNG,2,0,No,Yes,No,17191
17192,M1,0.2,A,CNG,2,0,No,Yes,No,17192
17193,M1,1.4,A,CNG,2,0,No,Yes,No,17193
17194,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,17194
17195,M1,0.6,A,CNG,2,0,No,Yes,No,17195
17196,M7,2.8,B2,Petrol,6,0,Yes,Yes,Yes,17196
17197,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,17197
17198,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,17198
17199,M7,1.2,B2,Petrol,6,0,Yes,Yes,Yes,17199
17200,M10,1.8,Utility,CNG,1,0,No,Yes,No,17200
17201,M4,4.0,C2,Diesel,6,3,Yes,Yes,Yes,17201
17202,M1,0.0,A,CNG,2,0,No,Yes,No,17202
17203,M5,0.6,B2,Diesel,2,5,No,Yes,No,17203
17204,M7,2.6,B2,Petrol,6,0,Yes,Yes,Yes,17204
17205,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,17205
17206,M4,3.2,C2,Diesel,6,3,Yes,Yes,Yes,17206
17207,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,17207
17208,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,17208
17209,M8,3.0,B1,CNG,2,2,No,Yes,No,17209
17210,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,17210
17211,M1,1.8,A,CNG,2,0,No,Yes,No,17211
17212,M1,0.6,A,CNG,2,0,No,Yes,No,17212
17213,M7,1.0,B2,Petrol,6,0,Yes,Yes,Yes,17213
17214,M2,1.2,C1,Petrol,2,2,Yes,Yes,Yes,17214
17215,M8,1.4,B1,CNG,2,2,No,Yes,No,17215
17216,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,17216
17217,M1,0.0,A,CNG,2,0,No,Yes,No,17217
17218,M7,2.8,B2,Petrol,6,0,Yes,Yes,Yes,17218
17219,M1,0.6,A,CNG,2,0,No,Yes,No,17219
17220,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,17220
17221,M6,3.6,B2,Petrol,2,2,No,Yes,Yes,17221
17222,M11,0.6,C1,Petrol,2,5,Yes,No,Yes,17222
17223,M4,4.4,C2,Diesel,6,3,Yes,Yes,Yes,17223
17224,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17224
17225,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,17225
17226,M7,1.8,B2,Petrol,6,0,Yes,Yes,Yes,17226
17227,M3,1.0,A,Petrol,2,2,Yes,Yes,No,17227
17228,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,17228
17229,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,17229
17230,M11,1.4,C1,Petrol,2,5,Yes,No,Yes,17230
17231,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,17231
17232,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,17232
17233,M1,0.6,A,CNG,2,0,No,Yes,No,17233
17234,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,17234
17235,M8,0.2,B1,CNG,2,2,No,Yes,No,17235
17236,M9,1.4,C1,Diesel,2,4,Yes,Yes,No,17236
17237,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,17237
17238,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,17238
17239,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,17239
17240,M1,0.4,A,CNG,2,0,No,Yes,No,17240
17241,M10,2.6,Utility,CNG,1,0,No,Yes,No,17241
17242,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,17242
17243,M5,3.0,B2,Diesel,2,5,No,Yes,No,17243
17244,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,17244
17245,M1,0.2,A,CNG,2,0,No,Yes,No,17245
17246,M9,2.2,C1,Diesel,2,4,Yes,Yes,No,17246
17247,M7,2.4,B2,Petrol,6,0,Yes,Yes,Yes,17247
17248,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,17248
17249,M3,0.8,A,Petrol,2,2,Yes,Yes,No,17249
17250,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,17250
17251,M8,2.0,B1,CNG,2,2,No,Yes,No,17251
17252,M1,0.0,A,CNG,2,0,No,Yes,No,17252
17253,M7,2.6,B2,Petrol,6,0,Yes,Yes,Yes,17253
17254,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,17254
17255,M1,1.0,A,CNG,2,0,No,Yes,No,17255
17256,M9,1.6,C1,Diesel,2,4,Yes,Yes,No,17256
17257,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,17257
17258,M7,1.4,B2,Petrol,6,0,Yes,Yes,Yes,17258
17259,M6,3.4,B2,Petrol,2,2,No,Yes,Yes,17259
17260,M1,1.0,A,CNG,2,0,No,Yes,No,17260
17261,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,17261
17262,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,17262
17263,M8,0.0,B1,CNG,2,2,No,Yes,No,17263
17264,M5,0.2,B2,Diesel,2,5,No,Yes,No,17264
17265,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,17265
17266,M1,0.0,A,CNG,2,0,No,Yes,No,17266
17267,M4,3.8,C2,Diesel,6,3,Yes,Yes,Yes,17267
17268,M1,0.4,A,CNG,2,0,No,Yes,No,17268
17269,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,17269
17270,M1,0.2,A,CNG,2,0,No,Yes,No,17270
17271,M8,0.4,B1,CNG,2,2,No,Yes,No,17271
17272,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,17272
17273,M1,1.0,A,CNG,2,0,No,Yes,No,17273
17274,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,17274
17275,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,17275
17276,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,17276
17277,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,17277
17278,M1,1.0,A,CNG,2,0,No,Yes,No,17278
17279,M8,0.8,B1,CNG,2,2,No,Yes,No,17279
17280,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,17280
17281,M4,0.4,C2,Diesel,6,3,Yes,Yes,Yes,17281
17282,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,17282
17283,M1,3.0,A,CNG,2,0,No,Yes,No,17283
17284,M1,0.2,A,CNG,2,0,No,Yes,No,17284
17285,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,17285
17286,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,17286
17287,M7,1.2,B2,Petrol,6,0,Yes,Yes,Yes,17287
17288,M10,1.6,Utility,CNG,1,0,No,Yes,No,17288
17289,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,17289
17290,M8,0.6,B1,CNG,2,2,No,Yes,No,17290
17291,M10,2.8,Utility,CNG,1,0,No,Yes,No,17291
17292,M1,0.4,A,CNG,2,0,No,Yes,No,17292
17293,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17293
17294,M1,0.0,A,CNG,2,0,No,Yes,No,17294
17295,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,17295
17296,M1,0.2,A,CNG,2,0,No,Yes,No,17296
17297,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,17297
17298,M1,1.2,A,CNG,2,0,No,Yes,No,17298
17299,M3,1.2,A,Petrol,2,2,Yes,Yes,No,17299
17300,M4,4.0,C2,Diesel,6,3,Yes,Yes,Yes,17300
17301,M1,0.2,A,CNG,2,0,No,Yes,No,17301
17302,M6,2.8,B2,Petrol,2,2,No,Yes,Yes,17302
17303,M7,2.4,B2,Petrol,6,0,Yes,Yes,Yes,17303
17304,M7,0.8,B2,Petrol,6,0,Yes,Yes,Yes,17304
17305,M8,1.0,B1,CNG,2,2,No,Yes,No,17305
17306,M5,2.0,B2,Diesel,2,5,No,Yes,No,17306
17307,M1,0.4,A,CNG,2,0,No,Yes,No,17307
17308,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,17308
17309,M3,0.0,A,Petrol,2,2,Yes,Yes,No,17309
17310,M5,0.0,B2,Diesel,2,5,No,Yes,No,17310
17311,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,17311
17312,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,17312
17313,M9,1.4,C1,Diesel,2,4,Yes,Yes,No,17313
17314,M9,2.0,C1,Diesel,2,4,Yes,Yes,No,17314
17315,M1,0.6,A,CNG,2,0,No,Yes,No,17315
17316,M1,0.4,A,CNG,2,0,No,Yes,No,17316
17317,M1,0.2,A,CNG,2,0,No,Yes,No,17317
17318,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,17318
17319,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,17319
17320,M1,0.8,A,CNG,2,0,No,Yes,No,17320
17321,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,17321
17322,M9,0.6,C1,Diesel,2,4,Yes,Yes,No,17322
17323,M5,5.4,B2,Diesel,2,5,No,Yes,No,17323
17324,M2,1.2,C1,Petrol,2,2,Yes,Yes,Yes,17324
17325,M1,0.6,A,CNG,2,0,No,Yes,No,17325
17326,M1,0.4,A,CNG,2,0,No,Yes,No,17326
17327,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,17327
17328,M1,0.4,A,CNG,2,0,No,Yes,No,17328
17329,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,17329
17330,M8,2.2,B1,CNG,2,2,No,Yes,No,17330
17331,M3,2.4,A,Petrol,2,2,Yes,Yes,No,17331
17332,M1,0.8,A,CNG,2,0,No,Yes,No,17332
17333,M9,0.0,C1,Diesel,2,4,Yes,Yes,No,17333
17334,M5,2.2,B2,Diesel,2,5,No,Yes,No,17334
17335,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,17335
17336,M1,0.0,A,CNG,2,0,No,Yes,No,17336
17337,M1,3.0,A,CNG,2,0,No,Yes,No,17337
17338,M1,0.0,A,CNG,2,0,No,Yes,No,17338
17339,M1,0.4,A,CNG,2,0,No,Yes,No,17339
17340,M7,1.4,B2,Petrol,6,0,Yes,Yes,Yes,17340
17341,M1,1.0,A,CNG,2,0,No,Yes,No,17341
17342,M9,1.4,C1,Diesel,2,4,Yes,Yes,No,17342
17343,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17343
17344,M1,0.4,A,CNG,2,0,No,Yes,No,17344
17345,M6,3.8,B2,Petrol,2,2,No,Yes,Yes,17345
17346,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,17346
17347,M4,2.2,C2,Diesel,6,3,Yes,Yes,Yes,17347
17348,M1,0.0,A,CNG,2,0,No,Yes,No,17348
17349,M1,0.6,A,CNG,2,0,No,Yes,No,17349
17350,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,17350
17351,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,17351
17352,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,17352
17353,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,17353
17354,M1,0.4,A,CNG,2,0,No,Yes,No,17354
17355,M4,2.6,C2,Diesel,6,3,Yes,Yes,Yes,17355
17356,M1,0.4,A,CNG,2,0,No,Yes,No,17356
17357,M4,1.6,C2,Diesel,6,3,Yes,Yes,Yes,17357
17358,M1,0.0,A,CNG,2,0,No,Yes,No,17358
17359,M7,2.6,B2,Petrol,6,0,Yes,Yes,Yes,17359
17360,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,17360
17361,M7,3.4,B2,Petrol,6,0,Yes,Yes,Yes,17361
17362,M1,0.2,A,CNG,2,0,No,Yes,No,17362
17363,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,17363
17364,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,17364
17365,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,17365
17366,M1,0.0,A,CNG,2,0,No,Yes,No,17366
17367,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,17367
17368,M7,2.0,B2,Petrol,6,0,Yes,Yes,Yes,17368
17369,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,17369
17370,M10,2.4,Utility,CNG,1,0,No,Yes,No,17370
17371,M1,0.0,A,CNG,2,0,No,Yes,No,17371
17372,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,17372
17373,M1,0.2,A,CNG,2,0,No,Yes,No,17373
17374,M6,0.2,B2,Petrol,2,2,No,Yes,Yes,17374
17375,M1,0.2,A,CNG,2,0,No,Yes,No,17375
17376,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,17376
17377,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,17377
17378,M1,0.0,A,CNG,2,0,No,Yes,No,17378
17379,M4,4.0,C2,Diesel,6,3,Yes,Yes,Yes,17379
17380,M4,3.0,C2,Diesel,6,3,Yes,Yes,Yes,17380
17381,M8,2.0,B1,CNG,2,2,No,Yes,No,17381
17382,M3,1.2,A,Petrol,2,2,Yes,Yes,No,17382
17383,M3,1.6,A,Petrol,2,2,Yes,Yes,No,17383
17384,M1,0.2,A,CNG,2,0,No,Yes,No,17384
17385,M6,2.6,B2,Petrol,2,2,No,Yes,Yes,17385
17386,M1,0.4,A,CNG,2,0,No,Yes,No,17386
17387,M1,1.6,A,CNG,2,0,No,Yes,No,17387
17388,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,17388
17389,M3,2.8,A,Petrol,2,2,Yes,Yes,No,17389
17390,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,17390
17391,M1,0.0,A,CNG,2,0,No,Yes,No,17391
17392,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,17392
17393,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17393
17394,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,17394
17395,M1,0.4,A,CNG,2,0,No,Yes,No,17395
17396,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,17396
17397,M4,0.8,C2,Diesel,6,3,Yes,Yes,Yes,17397
17398,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,17398
17399,M7,2.4,B2,Petrol,6,0,Yes,Yes,Yes,17399
17400,M4,3.2,C2,Diesel,6,3,Yes,Yes,Yes,17400
17401,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,17401
17402,M1,0.2,A,CNG,2,0,No,Yes,No,17402
17403,M9,2.6,C1,Diesel,2,4,Yes,Yes,No,17403
17404,M7,3.2,B2,Petrol,6,0,Yes,Yes,Yes,17404
17405,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,17405
17406,M7,1.2,B2,Petrol,6,0,Yes,Yes,Yes,17406
17407,M4,4.8,C2,Diesel,6,3,Yes,Yes,Yes,17407
17408,M2,1.4,C1,Petrol,2,2,Yes,Yes,Yes,17408
17409,M1,0.8,A,CNG,2,0,No,Yes,No,17409
17410,M4,4.6,C2,Diesel,6,3,Yes,Yes,Yes,17410
17411,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,17411
17412,M1,0.0,A,CNG,2,0,No,Yes,No,17412
17413,M1,0.2,A,CNG,2,0,No,Yes,No,17413
17414,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,17414
17415,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,17415
17416,M6,3.4,B2,Petrol,2,2,No,Yes,Yes,17416
17417,M1,0.0,A,CNG,2,0,No,Yes,No,17417
17418,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,17418
17419,M4,0.2,C2,Diesel,6,3,Yes,Yes,Yes,17419
17420,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,17420
17421,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17421
17422,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,17422
17423,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,17423
17424,M9,2.0,C1,Diesel,2,4,Yes,Yes,No,17424
17425,M6,1.0,B2,Petrol,2,2,No,Yes,Yes,17425
17426,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,17426
17427,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,17427
17428,M1,1.4,A,CNG,2,0,No,Yes,No,17428
17429,M1,1.2,A,CNG,2,0,No,Yes,No,17429
17430,M7,0.8,B2,Petrol,6,0,Yes,Yes,Yes,17430
17431,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,17431
17432,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,17432
17433,M1,0.0,A,CNG,2,0,No,Yes,No,17433
17434,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,17434
17435,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,17435
17436,M4,0.0,C2,Diesel,6,3,Yes,Yes,Yes,17436
17437,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,17437
17438,M7,3.4,B2,Petrol,6,0,Yes,Yes,Yes,17438
17439,M1,0.2,A,CNG,2,0,No,Yes,No,17439
17440,M1,0.8,A,CNG,2,0,No,Yes,No,17440
17441,M1,0.0,A,CNG,2,0,No,Yes,No,17441
17442,M4,3.2,C2,Diesel,6,3,Yes,Yes,Yes,17442
17443,M1,0.4,A,CNG,2,0,No,Yes,No,17443
17444,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,17444
17445,M6,1.6,B2,Petrol,2,2,No,Yes,Yes,17445
17446,M1,1.8,A,CNG,2,0,No,Yes,No,17446
17447,M8,0.2,B1,CNG,2,2,No,Yes,No,17447
17448,M6,2.4,B2,Petrol,2,2,No,Yes,Yes,17448
17449,M1,0.2,A,CNG,2,0,No,Yes,No,17449
17450,M6,0.8,B2,Petrol,2,2,No,Yes,Yes,17450
17451,M7,2.4,B2,Petrol,6,0,Yes,Yes,Yes,17451
17452,M1,0.4,A,CNG,2,0,No,Yes,No,17452
17453,M9,3.0,C1,Diesel,2,4,Yes,Yes,No,17453
17454,M8,0.4,B1,CNG,2,2,No,Yes,No,17454
17455,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,17455
17456,M6,1.2,B2,Petrol,2,2,No,Yes,Yes,17456
17457,M7,0.2,B2,Petrol,6,0,Yes,Yes,Yes,17457
17458,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17458
17459,M1,1.4,A,CNG,2,0,No,Yes,No,17459
17460,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,17460
17461,M1,2.8,A,CNG,2,0,No,Yes,No,17461
17462,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,17462
17463,M4,1.8,C2,Diesel,6,3,Yes,Yes,Yes,17463
17464,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,17464
17465,M8,2.0,B1,CNG,2,2,No,Yes,No,17465
17466,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,17466
17467,M9,0.8,C1,Diesel,2,4,Yes,Yes,No,17467
17468,M1,0.4,A,CNG,2,0,No,Yes,No,17468
17469,M4,1.2,C2,Diesel,6,3,Yes,Yes,Yes,17469
17470,M7,2.6,B2,Petrol,6,0,Yes,Yes,Yes,17470
17471,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,17471
17472,M5,1.6,B2,Diesel,2,5,No,Yes,No,17472
17473,M4,2.0,C2,Diesel,6,3,Yes,Yes,Yes,17473
17474,M4,1.0,C2,Diesel,6,3,Yes,Yes,Yes,17474
17475,M8,0.4,B1,CNG,2,2,No,Yes,No,17475
17476,M4,0.6,C2,Diesel,6,3,Yes,Yes,Yes,17476
17477,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,17477
17478,M6,1.8,B2,Petrol,2,2,No,Yes,Yes,17478
17479,M1,0.4,A,CNG,2,0,No,Yes,No,17479
17480,M3,0.8,A,Petrol,2,2,Yes,Yes,No,17480
17481,M1,0.4,A,CNG,2,0,No,Yes,No,17481
17482,M4,2.8,C2,Diesel,6,3,Yes,Yes,Yes,17482
17483,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,17483
17484,M8,0.4,B1,CNG,2,2,No,Yes,No,17484
17485,M3,2.6,A,Petrol,2,2,Yes,Yes,No,17485
17486,M10,1.6,Utility,CNG,1,0,No,Yes,No,17486
17487,M1,0.4,A,CNG,2,0,No,Yes,No,17487
17488,M6,3.0,B2,Petrol,2,2,No,Yes,Yes,17488
17489,M1,0.0,A,CNG,2,0,No,Yes,No,17489
17490,M6,2.0,B2,Petrol,2,2,No,Yes,Yes,17490
17491,M1,0.2,A,CNG,2,0,No,Yes,No,17491
17492,M3,2.0,A,Petrol,2,2,Yes,Yes,No,17492
17493,M9,4.0,C1,Diesel,2,4,Yes,Yes,No,17493
17494,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17494
17495,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,17495
17496,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17496
17497,M6,0.6,B2,Petrol,2,2,No,Yes,Yes,17497
17498,M4,3.4,C2,Diesel,6,3,Yes,Yes,Yes,17498
17499,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,17499
17500,M1,0.0,A,CNG,2,0,No,Yes,No,17500
17501,M1,0.4,A,CNG,2,0,No,Yes,No,17501
17502,M6,0.0,B2,Petrol,2,2,No,Yes,Yes,17502
17503,M6,1.4,B2,Petrol,2,2,No,Yes,Yes,17503
17504,M4,1.4,C2,Diesel,6,3,Yes,Yes,Yes,17504
17505,M8,3.8,B1,CNG,2,2,No,Yes,No,17505
17506,M1,0.0,A,CNG,2,0,No,Yes,No,17506
17507,M3,0.8,A,Petrol,2,2,Yes,Yes,No,17507
17508,M6,3.2,B2,Petrol,2,2,No,Yes,Yes,17508
17509,M1,1.4,A,CNG,2,0,No,Yes,No,17509
17510,M6,2.2,B2,Petrol,2,2,No,Yes,Yes,17510
17511,M6,0.4,B2,Petrol,2,2,No,Yes,Yes,17511
17512,M4,2.4,C2,Diesel,6,3,Yes,Yes,Yes,17512
